,type,period,load_zone,trade,Scenario,multiplier,trade_1
2559,import,2030,Chile,0.00453,Trade GE 1.5sle Fixed,1,0.00453
2560,import,2030,Paraguay,0.0,Trade GE 1.5sle Fixed,1,0.0
2561,import,2030,Uruguay,3.8085,Trade GE 1.5sle Fixed,1,3.8085
2562,import,2035,Argentina,0.1223,Trade GE 1.5sle Fixed,1,0.1223
2563,import,2035,Brazil,0.65218,Trade GE 1.5sle Fixed,1,0.65218
2564,import,2035,Chile,0.00583,Trade GE 1.5sle Fixed,1,0.00583
2565,import,2035,Paraguay,0.0,Trade GE 1.5sle Fixed,1,0.0
2566,import,2035,Uruguay,2.99725,Trade GE 1.5sle Fixed,1,2.99725
2567,import,2040,Argentina,0.07999,Trade GE 1.5sle Fixed,1,0.07999
2568,import,2040,Brazil,0.92646,Trade GE 1.5sle Fixed,1,0.92646
2569,import,2040,Chile,0.00376,Trade GE 1.5sle Fixed,1,0.00376
2570,import,2040,Paraguay,0.0,Trade GE 1.5sle Fixed,1,0.0
2571,import,2040,Uruguay,2.66567,Trade GE 1.5sle Fixed,1,2.66567
2572,import,2045,Argentina,0.10777,Trade GE 1.5sle Fixed,1,0.10777
2573,import,2045,Brazil,1.13705,Trade GE 1.5sle Fixed,1,1.13705
2574,import,2045,Chile,0.00241,Trade GE 1.5sle Fixed,1,0.00241
2575,import,2045,Paraguay,0.00333,Trade GE 1.5sle Fixed,1,0.00333
2576,import,2045,Uruguay,2.38803,Trade GE 1.5sle Fixed,1,2.38803
2577,import,2050,Argentina,0.14555,Trade GE 1.5sle Fixed,1,0.14555
2578,import,2050,Brazil,1.25934,Trade GE 1.5sle Fixed,1,1.25934
2579,import,2050,Chile,0.00531,Trade GE 1.5sle Fixed,1,0.00531
2580,import,2050,Paraguay,0.00598,Trade GE 1.5sle Fixed,1,0.00598
2581,import,2050,Uruguay,2.33066,Trade GE 1.5sle Fixed,1,2.33066
2582,export,2020,Argentina,1.42014,Trade Gamesa G80 2000 Fixed,-1,-1.42014
2583,export,2020,Brazil,0.46827,Trade Gamesa G80 2000 Fixed,-1,-0.46827
2584,export,2020,Chile,0.00105,Trade Gamesa G80 2000 Fixed,-1,-0.00105
2585,export,2020,Paraguay,0.00825,Trade Gamesa G80 2000 Fixed,-1,-0.00825
2586,export,2020,Uruguay,0.51905,Trade Gamesa G80 2000 Fixed,-1,-0.51905
2587,export,2025,Argentina,1.62437,Trade Gamesa G80 2000 Fixed,-1,-1.62437
2588,export,2025,Brazil,1.14206,Trade Gamesa G80 2000 Fixed,-1,-1.14206
2589,export,2025,Chile,0.00145,Trade Gamesa G80 2000 Fixed,-1,-0.00145
2590,export,2025,Paraguay,0.00786,Trade Gamesa G80 2000 Fixed,-1,-0.00786
2591,export,2025,Uruguay,0.2086,Trade Gamesa G80 2000 Fixed,-1,-0.2086
2592,export,2030,Argentina,1.97804,Trade Gamesa G80 2000 Fixed,-1,-1.97804
2593,export,2030,Brazil,2.20338,Trade Gamesa G80 2000 Fixed,-1,-2.20338
2594,export,2030,Chile,0.00145,Trade Gamesa G80 2000 Fixed,-1,-0.00145
2595,export,2030,Paraguay,0.0078,Trade Gamesa G80 2000 Fixed,-1,-0.0078
2596,export,2030,Uruguay,0.19221,Trade Gamesa G80 2000 Fixed,-1,-0.19221
2597,export,2035,Argentina,1.93894,Trade Gamesa G80 2000 Fixed,-1,-1.93894
2598,export,2035,Brazil,2.4167,Trade Gamesa G80 2000 Fixed,-1,-2.4167
2599,export,2035,Chile,0.00089,Trade Gamesa G80 2000 Fixed,-1,-0.00089
2600,export,2035,Paraguay,0.0078,Trade Gamesa G80 2000 Fixed,-1,-0.0078
2601,export,2040,Argentina,1.92658,Trade Gamesa G80 2000 Fixed,-1,-1.92658
2602,export,2040,Brazil,1.65635,Trade Gamesa G80 2000 Fixed,-1,-1.65635
2603,export,2040,Chile,0.00184,Trade Gamesa G80 2000 Fixed,-1,-0.00184
2604,export,2040,Paraguay,0.0078,Trade Gamesa G80 2000 Fixed,-1,-0.0078
2605,export,2040,Uruguay,0.31105,Trade Gamesa G80 2000 Fixed,-1,-0.31105
2606,export,2045,Argentina,2.07236,Trade Gamesa G80 2000 Fixed,-1,-2.07236
2607,export,2045,Brazil,1.85549,Trade Gamesa G80 2000 Fixed,-1,-1.85549
2608,export,2045,Chile,0.00135,Trade Gamesa G80 2000 Fixed,-1,-0.00135
2609,export,2045,Paraguay,0.00441,Trade Gamesa G80 2000 Fixed,-1,-0.00441
2610,export,2045,Uruguay,0.24282,Trade Gamesa G80 2000 Fixed,-1,-0.24282
2611,export,2050,Argentina,2.01456,Trade Gamesa G80 2000 Fixed,-1,-2.01456
2612,export,2050,Brazil,1.69763,Trade Gamesa G80 2000 Fixed,-1,-1.69763
2613,export,2050,Chile,0.00129,Trade Gamesa G80 2000 Fixed,-1,-0.00129
2614,export,2050,Paraguay,0.00114,Trade Gamesa G80 2000 Fixed,-1,-0.00114
2615,export,2050,Uruguay,0.45873,Trade Gamesa G80 2000 Fixed,-1,-0.45873
2616,import,2020,Argentina,0.55782,Trade Gamesa G80 2000 Fixed,1,0.55782
2617,import,2020,Brazil,1.46907,Trade Gamesa G80 2000 Fixed,1,1.46907
2618,import,2020,Chile,0.00594,Trade Gamesa G80 2000 Fixed,1,0.00594
2619,import,2020,Paraguay,0.0,Trade Gamesa G80 2000 Fixed,1,0.0
2620,import,2020,Uruguay,0.38393,Trade Gamesa G80 2000 Fixed,1,0.38393
2621,import,2025,Argentina,0.40837,Trade Gamesa G80 2000 Fixed,1,0.40837
2622,import,2025,Brazil,0.94107,Trade Gamesa G80 2000 Fixed,1,0.94107
2623,import,2025,Chile,0.00439,Trade Gamesa G80 2000 Fixed,1,0.00439
2624,import,2025,Paraguay,0.0,Trade Gamesa G80 2000 Fixed,1,0.0
2625,import,2025,Uruguay,1.63051,Trade Gamesa G80 2000 Fixed,1,1.63051
2626,import,2030,Argentina,0.33736,Trade Gamesa G80 2000 Fixed,1,0.33736
2627,import,2030,Brazil,0.64114,Trade Gamesa G80 2000 Fixed,1,0.64114
2628,import,2030,Chile,0.00439,Trade Gamesa G80 2000 Fixed,1,0.00439
2629,import,2030,Paraguay,0.0,Trade Gamesa G80 2000 Fixed,1,0.0
2630,import,2030,Uruguay,3.4,Trade Gamesa G80 2000 Fixed,1,3.4
2631,import,2035,Argentina,0.13083,Trade Gamesa G80 2000 Fixed,1,0.13083
2632,import,2035,Brazil,0.51253,Trade Gamesa G80 2000 Fixed,1,0.51253
2633,import,2035,Chile,0.00583,Trade Gamesa G80 2000 Fixed,1,0.00583
2634,import,2035,Paraguay,0.0,Trade Gamesa G80 2000 Fixed,1,0.0
2635,import,2035,Uruguay,3.71514,Trade Gamesa G80 2000 Fixed,1,3.71514
2636,import,2040,Argentina,0.20965,Trade Gamesa G80 2000 Fixed,1,0.20965
2637,import,2040,Brazil,0.8282,Trade Gamesa G80 2000 Fixed,1,0.8282
2638,import,2040,Chile,0.00428,Trade Gamesa G80 2000 Fixed,1,0.00428
2639,import,2040,Paraguay,0.0,Trade Gamesa G80 2000 Fixed,1,0.0
2640,import,2040,Uruguay,2.86148,Trade Gamesa G80 2000 Fixed,1,2.86148
2641,import,2045,Argentina,0.07411,Trade Gamesa G80 2000 Fixed,1,0.07411
2642,import,2045,Brazil,0.81491,Trade Gamesa G80 2000 Fixed,1,0.81491
2643,import,2045,Chile,0.00389,Trade Gamesa G80 2000 Fixed,1,0.00389
2644,import,2045,Paraguay,0.00331,Trade Gamesa G80 2000 Fixed,1,0.00331
2645,import,2045,Uruguay,3.28022,Trade Gamesa G80 2000 Fixed,1,3.28022
2646,import,2050,Argentina,0.12825,Trade Gamesa G80 2000 Fixed,1,0.12825
2647,import,2050,Brazil,1.10973,Trade Gamesa G80 2000 Fixed,1,1.10973
2648,import,2050,Chile,0.00534,Trade Gamesa G80 2000 Fixed,1,0.00534
2649,import,2050,Paraguay,0.00614,Trade Gamesa G80 2000 Fixed,1,0.00614
2650,import,2050,Uruguay,2.9239,Trade Gamesa G80 2000 Fixed,1,2.9239
2651,export,2020,Argentina,1.42014,Trade Enercon E126 7000 Fixed,-1,-1.42014
2652,export,2020,Brazil,0.46827,Trade Enercon E126 7000 Fixed,-1,-0.46827
2653,export,2020,Chile,0.00105,Trade Enercon E126 7000 Fixed,-1,-0.00105
2654,export,2020,Paraguay,0.00825,Trade Enercon E126 7000 Fixed,-1,-0.00825
2655,export,2020,Uruguay,0.51905,Trade Enercon E126 7000 Fixed,-1,-0.51905
2656,export,2025,Argentina,1.62439,Trade Enercon E126 7000 Fixed,-1,-1.62439
2657,export,2025,Brazil,1.16906,Trade Enercon E126 7000 Fixed,-1,-1.16906
2658,export,2025,Chile,0.00145,Trade Enercon E126 7000 Fixed,-1,-0.00145
2659,export,2025,Paraguay,0.00784,Trade Enercon E126 7000 Fixed,-1,-0.00784
2660,export,2025,Uruguay,0.22693,Trade Enercon E126 7000 Fixed,-1,-0.22693
2661,export,2030,Argentina,1.96607,Trade Enercon E126 7000 Fixed,-1,-1.96607
2662,export,2030,Brazil,2.18629,Trade Enercon E126 7000 Fixed,-1,-2.18629
2663,export,2030,Chile,0.00148,Trade Enercon E126 7000 Fixed,-1,-0.00148
2664,export,2030,Paraguay,0.0078,Trade Enercon E126 7000 Fixed,-1,-0.0078
2665,export,2030,Uruguay,0.19207,Trade Enercon E126 7000 Fixed,-1,-0.19207
2666,export,2035,Argentina,1.93891,Trade Enercon E126 7000 Fixed,-1,-1.93891
2667,export,2035,Brazil,2.35377,Trade Enercon E126 7000 Fixed,-1,-2.35377
2668,export,2035,Chile,0.00089,Trade Enercon E126 7000 Fixed,-1,-0.00089
2669,export,2035,Paraguay,0.0078,Trade Enercon E126 7000 Fixed,-1,-0.0078
2670,export,2040,Argentina,1.91963,Trade Enercon E126 7000 Fixed,-1,-1.91963
2671,export,2040,Brazil,1.77362,Trade Enercon E126 7000 Fixed,-1,-1.77362
2672,export,2040,Chile,0.00187,Trade Enercon E126 7000 Fixed,-1,-0.00187
2673,export,2040,Paraguay,0.0078,Trade Enercon E126 7000 Fixed,-1,-0.0078
2674,export,2040,Uruguay,0.30708,Trade Enercon E126 7000 Fixed,-1,-0.30708
2675,export,2045,Argentina,2.03943,Trade Enercon E126 7000 Fixed,-1,-2.03943
2676,export,2045,Brazil,1.89878,Trade Enercon E126 7000 Fixed,-1,-1.89878
2677,export,2045,Chile,0.00135,Trade Enercon E126 7000 Fixed,-1,-0.00135
2678,export,2045,Paraguay,0.00441,Trade Enercon E126 7000 Fixed,-1,-0.00441
2679,export,2045,Uruguay,0.22891,Trade Enercon E126 7000 Fixed,-1,-0.22891
2680,export,2050,Argentina,2.03085,Trade Enercon E126 7000 Fixed,-1,-2.03085
2681,export,2050,Brazil,1.77022,Trade Enercon E126 7000 Fixed,-1,-1.77022
2682,export,2050,Chile,0.00129,Trade Enercon E126 7000 Fixed,-1,-0.00129
2683,export,2050,Paraguay,0.00114,Trade Enercon E126 7000 Fixed,-1,-0.00114
2684,export,2050,Uruguay,0.44972,Trade Enercon E126 7000 Fixed,-1,-0.44972
2685,import,2020,Argentina,0.55782,Trade Enercon E126 7000 Fixed,1,0.55782
2686,import,2020,Brazil,1.46907,Trade Enercon E126 7000 Fixed,1,1.46907
2687,import,2020,Chile,0.00594,Trade Enercon E126 7000 Fixed,1,0.00594
2688,import,2020,Paraguay,0.0,Trade Enercon E126 7000 Fixed,1,0.0
2689,import,2020,Uruguay,0.38393,Trade Enercon E126 7000 Fixed,1,0.38393
2690,import,2025,Argentina,0.40837,Trade Enercon E126 7000 Fixed,1,0.40837
2691,import,2025,Brazil,0.9645,Trade Enercon E126 7000 Fixed,1,0.9645
2692,import,2025,Chile,0.00439,Trade Enercon E126 7000 Fixed,1,0.00439
2693,import,2025,Paraguay,0.0,Trade Enercon E126 7000 Fixed,1,0.0
2694,import,2025,Uruguay,1.65242,Trade Enercon E126 7000 Fixed,1,1.65242
2695,import,2030,Argentina,0.32227,Trade Enercon E126 7000 Fixed,1,0.32227
2696,import,2030,Brazil,0.63299,Trade Enercon E126 7000 Fixed,1,0.63299
2697,import,2030,Chile,0.00439,Trade Enercon E126 7000 Fixed,1,0.00439
2698,import,2030,Paraguay,0.0,Trade Enercon E126 7000 Fixed,1,0.0
2699,import,2030,Uruguay,3.39407,Trade Enercon E126 7000 Fixed,1,3.39407
2700,import,2035,Argentina,0.13078,Trade Enercon E126 7000 Fixed,1,0.13078
2701,import,2035,Brazil,0.51269,Trade Enercon E126 7000 Fixed,1,0.51269
2702,import,2035,Chile,0.00578,Trade Enercon E126 7000 Fixed,1,0.00578
2703,import,2035,Paraguay,0.0,Trade Enercon E126 7000 Fixed,1,0.0
2704,import,2035,Uruguay,3.65213,Trade Enercon E126 7000 Fixed,1,3.65213
2705,import,2040,Argentina,0.19951,Trade Enercon E126 7000 Fixed,1,0.19951
2706,import,2040,Brazil,0.80526,Trade Enercon E126 7000 Fixed,1,0.80526
2707,import,2040,Chile,0.00431,Trade Enercon E126 7000 Fixed,1,0.00431
2708,import,2040,Paraguay,0.0,Trade Enercon E126 7000 Fixed,1,0.0
2709,import,2040,Uruguay,3.00092,Trade Enercon E126 7000 Fixed,1,3.00092
2710,import,2045,Argentina,0.16267,Trade Enercon E126 7000 Fixed,1,0.16267
2711,import,2045,Brazil,0.95639,Trade Enercon E126 7000 Fixed,1,0.95639
2712,import,2045,Chile,0.00457,Trade Enercon E126 7000 Fixed,1,0.00457
2713,import,2045,Paraguay,0.00331,Trade Enercon E126 7000 Fixed,1,0.00331
2714,import,2045,Uruguay,3.04595,Trade Enercon E126 7000 Fixed,1,3.04595
2715,import,2050,Argentina,0.12761,Trade Enercon E126 7000 Fixed,1,0.12761
2716,import,2050,Brazil,1.09091,Trade Enercon E126 7000 Fixed,1,1.09091
2717,import,2050,Chile,0.00534,Trade Enercon E126 7000 Fixed,1,0.00534
2718,import,2050,Paraguay,0.00614,Trade Enercon E126 7000 Fixed,1,0.00614
2719,import,2050,Uruguay,3.02321,Trade Enercon E126 7000 Fixed,1,3.02321
2720,export,2020,Argentina,1.42014,Trade Enercon E101 3000 Fixed,-1,-1.42014
2721,export,2020,Brazil,0.46827,Trade Enercon E101 3000 Fixed,-1,-0.46827
2722,export,2020,Chile,0.00105,Trade Enercon E101 3000 Fixed,-1,-0.00105
2723,export,2020,Paraguay,0.00825,Trade Enercon E101 3000 Fixed,-1,-0.00825
2724,export,2020,Uruguay,0.51905,Trade Enercon E101 3000 Fixed,-1,-0.51905
2725,export,2025,Argentina,0.91946,Trade Enercon E101 3000 Fixed,-1,-0.91946
2726,export,2025,Brazil,1.67774,Trade Enercon E101 3000 Fixed,-1,-1.67774
2727,export,2025,Chile,0.00145,Trade Enercon E101 3000 Fixed,-1,-0.00145
2728,export,2025,Paraguay,0.00785,Trade Enercon E101 3000 Fixed,-1,-0.00785
2729,export,2025,Uruguay,0.28514,Trade Enercon E101 3000 Fixed,-1,-0.28514
2730,export,2030,Argentina,1.63921,Trade Enercon E101 3000 Fixed,-1,-1.63921
2731,export,2030,Brazil,2.79918,Trade Enercon E101 3000 Fixed,-1,-2.79918
2732,export,2030,Chile,0.00188,Trade Enercon E101 3000 Fixed,-1,-0.00188
2733,export,2030,Paraguay,0.0078,Trade Enercon E101 3000 Fixed,-1,-0.0078
2734,export,2030,Uruguay,0.01407,Trade Enercon E101 3000 Fixed,-1,-0.01407
2735,export,2035,Argentina,1.67041,Trade Enercon E101 3000 Fixed,-1,-1.67041
2736,export,2035,Brazil,1.66019,Trade Enercon E101 3000 Fixed,-1,-1.66019
2737,export,2035,Chile,0.00235,Trade Enercon E101 3000 Fixed,-1,-0.00235
2738,export,2035,Paraguay,0.0078,Trade Enercon E101 3000 Fixed,-1,-0.0078
2739,export,2035,Uruguay,0.16746,Trade Enercon E101 3000 Fixed,-1,-0.16746
2740,export,2040,Argentina,1.79637,Trade Enercon E101 3000 Fixed,-1,-1.79637
2741,export,2040,Brazil,1.5278,Trade Enercon E101 3000 Fixed,-1,-1.5278
2742,export,2040,Chile,0.00224,Trade Enercon E101 3000 Fixed,-1,-0.00224
2743,export,2040,Paraguay,0.0078,Trade Enercon E101 3000 Fixed,-1,-0.0078
2744,export,2040,Uruguay,0.39009,Trade Enercon E101 3000 Fixed,-1,-0.39009
2745,export,2045,Argentina,1.94669,Trade Enercon E101 3000 Fixed,-1,-1.94669
2746,export,2045,Brazil,1.45501,Trade Enercon E101 3000 Fixed,-1,-1.45501
2747,export,2045,Chile,0.00182,Trade Enercon E101 3000 Fixed,-1,-0.00182
2748,export,2045,Paraguay,0.00398,Trade Enercon E101 3000 Fixed,-1,-0.00398
2749,export,2045,Uruguay,0.52566,Trade Enercon E101 3000 Fixed,-1,-0.52566
2750,export,2050,Argentina,1.77517,Trade Enercon E101 3000 Fixed,-1,-1.77517
2751,export,2050,Brazil,1.22474,Trade Enercon E101 3000 Fixed,-1,-1.22474
2752,export,2050,Chile,0.00088,Trade Enercon E101 3000 Fixed,-1,-0.00088
2753,export,2050,Paraguay,0.00218,Trade Enercon E101 3000 Fixed,-1,-0.00218
2754,export,2050,Uruguay,0.69875,Trade Enercon E101 3000 Fixed,-1,-0.69875
2755,import,2020,Argentina,0.55782,Trade Enercon E101 3000 Fixed,1,0.55782
2756,import,2020,Brazil,1.46907,Trade Enercon E101 3000 Fixed,1,1.46907
2757,import,2020,Chile,0.00594,Trade Enercon E101 3000 Fixed,1,0.00594
2758,import,2020,Paraguay,0.0,Trade Enercon E101 3000 Fixed,1,0.0
2759,import,2020,Uruguay,0.38393,Trade Enercon E101 3000 Fixed,1,0.38393
2760,import,2025,Argentina,0.8685,Trade Enercon E101 3000 Fixed,1,0.8685
2761,import,2025,Brazil,0.49033,Trade Enercon E101 3000 Fixed,1,0.49033
2762,import,2025,Chile,0.00439,Trade Enercon E101 3000 Fixed,1,0.00439
2763,import,2025,Paraguay,0.0,Trade Enercon E101 3000 Fixed,1,0.0
2764,import,2025,Uruguay,1.52842,Trade Enercon E101 3000 Fixed,1,1.52842
2765,import,2030,Argentina,0.37656,Trade Enercon E101 3000 Fixed,1,0.37656
2766,import,2030,Brazil,0.38957,Trade Enercon E101 3000 Fixed,1,0.38957
2767,import,2030,Chile,0.00464,Trade Enercon E101 3000 Fixed,1,0.00464
2768,import,2030,Paraguay,0.0,Trade Enercon E101 3000 Fixed,1,0.0
2769,import,2030,Uruguay,3.69137,Trade Enercon E101 3000 Fixed,1,3.69137
2770,import,2035,Argentina,0.15115,Trade Enercon E101 3000 Fixed,1,0.15115
2771,import,2035,Brazil,0.77283,Trade Enercon E101 3000 Fixed,1,0.77283
2772,import,2035,Chile,0.00363,Trade Enercon E101 3000 Fixed,1,0.00363
2773,import,2035,Paraguay,0.0,Trade Enercon E101 3000 Fixed,1,0.0
2774,import,2035,Uruguay,2.5806,Trade Enercon E101 3000 Fixed,1,2.5806
2775,import,2040,Argentina,0.28749,Trade Enercon E101 3000 Fixed,1,0.28749
2776,import,2040,Brazil,0.94501,Trade Enercon E101 3000 Fixed,1,0.94501
2777,import,2040,Chile,0.00388,Trade Enercon E101 3000 Fixed,1,0.00388
2778,import,2040,Paraguay,0.0,Trade Enercon E101 3000 Fixed,1,0.0
2779,import,2040,Uruguay,2.48793,Trade Enercon E101 3000 Fixed,1,2.48793
2780,import,2045,Argentina,0.15582,Trade Enercon E101 3000 Fixed,1,0.15582
2781,import,2045,Brazil,1.19938,Trade Enercon E101 3000 Fixed,1,1.19938
2782,import,2045,Chile,0.00167,Trade Enercon E101 3000 Fixed,1,0.00167
2783,import,2045,Paraguay,0.00347,Trade Enercon E101 3000 Fixed,1,0.00347
2784,import,2045,Uruguay,2.57283,Trade Enercon E101 3000 Fixed,1,2.57283
2785,import,2050,Argentina,0.18445,Trade Enercon E101 3000 Fixed,1,0.18445
2786,import,2050,Brazil,1.29256,Trade Enercon E101 3000 Fixed,1,1.29256
2787,import,2050,Chile,0.00528,Trade Enercon E101 3000 Fixed,1,0.00528
2788,import,2050,Paraguay,0.00518,Trade Enercon E101 3000 Fixed,1,0.00518
2789,import,2050,Uruguay,2.21425,Trade Enercon E101 3000 Fixed,1,2.21425
2790,export,2020,Argentina,1.02767,Vestas V90 2000 Single-Axis,-1,-1.02767
2791,export,2020,Brazil,0.02849,Vestas V90 2000 Single-Axis,-1,-0.02849
2792,export,2020,Chile,0.00105,Vestas V90 2000 Single-Axis,-1,-0.00105
2793,export,2020,Paraguay,45.17287,Vestas V90 2000 Single-Axis,-1,-45.17287
2794,export,2020,Uruguay,0.6434,Vestas V90 2000 Single-Axis,-1,-0.6434
2795,export,2025,Argentina,3.90833,Vestas V90 2000 Single-Axis,-1,-3.90833
2796,export,2025,Brazil,1.34253,Vestas V90 2000 Single-Axis,-1,-1.34253
2797,export,2025,Chile,0.0056,Vestas V90 2000 Single-Axis,-1,-0.0056
2798,export,2025,Paraguay,40.18627,Vestas V90 2000 Single-Axis,-1,-40.18627
2799,export,2025,Uruguay,0.76219,Vestas V90 2000 Single-Axis,-1,-0.76219
2800,export,2030,Argentina,4.41784,Vestas V90 2000 Single-Axis,-1,-4.41784
2801,export,2030,Brazil,1.17958,Vestas V90 2000 Single-Axis,-1,-1.17958
2802,export,2030,Chile,0.01359,Vestas V90 2000 Single-Axis,-1,-0.01359
2803,export,2030,Paraguay,33.41276,Vestas V90 2000 Single-Axis,-1,-33.41276
2804,export,2030,Uruguay,0.30078,Vestas V90 2000 Single-Axis,-1,-0.30078
2805,export,2035,Argentina,7.17256,Vestas V90 2000 Single-Axis,-1,-7.17256
2806,export,2035,Brazil,0.66439,Vestas V90 2000 Single-Axis,-1,-0.66439
2807,export,2035,Chile,0.01102,Vestas V90 2000 Single-Axis,-1,-0.01102
2808,export,2035,Paraguay,24.7879,Vestas V90 2000 Single-Axis,-1,-24.7879
2809,export,2035,Uruguay,0.53701,Vestas V90 2000 Single-Axis,-1,-0.53701
2810,export,2040,Argentina,8.50631,Vestas V90 2000 Single-Axis,-1,-8.50631
2811,export,2040,Brazil,0.78006,Vestas V90 2000 Single-Axis,-1,-0.78006
2812,export,2040,Chile,0.00991,Vestas V90 2000 Single-Axis,-1,-0.00991
2813,export,2040,Paraguay,13.84896,Vestas V90 2000 Single-Axis,-1,-13.84896
2814,export,2040,Uruguay,0.58163,Vestas V90 2000 Single-Axis,-1,-0.58163
2815,export,2045,Argentina,8.82188,Vestas V90 2000 Single-Axis,-1,-8.82188
2816,export,2045,Brazil,3.85557,Vestas V90 2000 Single-Axis,-1,-3.85557
2817,export,2045,Chile,0.00736,Vestas V90 2000 Single-Axis,-1,-0.00736
2818,export,2045,Paraguay,5.16832,Vestas V90 2000 Single-Axis,-1,-5.16832
2819,export,2045,Uruguay,0.98286,Vestas V90 2000 Single-Axis,-1,-0.98286
2820,export,2050,Argentina,8.32288,Vestas V90 2000 Single-Axis,-1,-8.32288
2821,export,2050,Brazil,2.80005,Vestas V90 2000 Single-Axis,-1,-2.80005
2822,export,2050,Chile,0.00467,Vestas V90 2000 Single-Axis,-1,-0.00467
2823,export,2050,Paraguay,8.28016,Vestas V90 2000 Single-Axis,-1,-8.28016
2824,export,2050,Uruguay,1.34564,Vestas V90 2000 Single-Axis,-1,-1.34564
2825,import,2020,Argentina,0.79565,Vestas V90 2000 Single-Axis,1,0.79565
2826,import,2020,Brazil,45.55089,Vestas V90 2000 Single-Axis,1,45.55089
2827,import,2020,Chile,0.00594,Vestas V90 2000 Single-Axis,1,0.00594
2828,import,2020,Paraguay,0.01111,Vestas V90 2000 Single-Axis,1,0.01111
2829,import,2020,Uruguay,0.50989,Vestas V90 2000 Single-Axis,1,0.50989
2830,import,2025,Argentina,2.55259,Vestas V90 2000 Single-Axis,1,2.55259
2831,import,2025,Brazil,41.83282,Vestas V90 2000 Single-Axis,1,41.83282
2832,import,2025,Chile,0.02253,Vestas V90 2000 Single-Axis,1,0.02253
2833,import,2025,Paraguay,0.01821,Vestas V90 2000 Single-Axis,1,0.01821
2834,import,2025,Uruguay,1.77876,Vestas V90 2000 Single-Axis,1,1.77876
2835,import,2030,Argentina,1.92489,Vestas V90 2000 Single-Axis,1,1.92489
2836,import,2030,Brazil,34.55531,Vestas V90 2000 Single-Axis,1,34.55531
2837,import,2030,Chile,0.01306,Vestas V90 2000 Single-Axis,1,0.01306
2838,import,2030,Paraguay,0.03807,Vestas V90 2000 Single-Axis,1,0.03807
2839,import,2030,Uruguay,2.79322,Vestas V90 2000 Single-Axis,1,2.79322
2840,import,2035,Argentina,0.87967,Vestas V90 2000 Single-Axis,1,0.87967
2841,import,2035,Brazil,29.54563,Vestas V90 2000 Single-Axis,1,29.54563
2842,import,2035,Chile,0.01022,Vestas V90 2000 Single-Axis,1,0.01022
2843,import,2035,Paraguay,0.05584,Vestas V90 2000 Single-Axis,1,0.05584
2844,import,2035,Uruguay,2.68151,Vestas V90 2000 Single-Axis,1,2.68151
2845,import,2040,Argentina,0.8777,Vestas V90 2000 Single-Axis,1,0.8777
2846,import,2040,Brazil,20.24679,Vestas V90 2000 Single-Axis,1,20.24679
2847,import,2040,Chile,0.01152,Vestas V90 2000 Single-Axis,1,0.01152
2848,import,2040,Paraguay,0.09021,Vestas V90 2000 Single-Axis,1,0.09021
2849,import,2040,Uruguay,2.50065,Vestas V90 2000 Single-Axis,1,2.50065
2850,import,2045,Argentina,0.8777,Vestas V90 2000 Single-Axis,1,0.8777
2851,import,2045,Brazil,12.78001,Vestas V90 2000 Single-Axis,1,12.78001
2852,import,2045,Chile,0.00712,Vestas V90 2000 Single-Axis,1,0.00712
2853,import,2045,Paraguay,2.89318,Vestas V90 2000 Single-Axis,1,2.89318
2854,import,2045,Uruguay,2.27798,Vestas V90 2000 Single-Axis,1,2.27798
2855,import,2050,Argentina,0.65411,Vestas V90 2000 Single-Axis,1,0.65411
2856,import,2050,Brazil,15.94026,Vestas V90 2000 Single-Axis,1,15.94026
2857,import,2050,Chile,0.0113,Vestas V90 2000 Single-Axis,1,0.0113
2858,import,2050,Paraguay,2.19752,Vestas V90 2000 Single-Axis,1,2.19752
2859,import,2050,Uruguay,1.95021,Vestas V90 2000 Single-Axis,1,1.95021
2860,export,2020,Argentina,1.02368,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-1.02368
2861,export,2020,Brazil,0.03553,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-0.03553
2862,export,2020,Chile,0.00105,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-0.00105
2863,export,2020,Paraguay,45.14068,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-45.14068
2864,export,2020,Uruguay,0.69401,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-0.69401
2865,export,2025,Argentina,3.76253,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-3.76253
2866,export,2025,Brazil,3.07418,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-3.07418
2867,export,2025,Chile,0.00864,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-0.00864
2868,export,2025,Paraguay,40.19386,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-40.19386
2869,export,2025,Uruguay,0.60213,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-0.60213
2870,export,2030,Argentina,4.37768,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-4.37768
2871,export,2030,Brazil,2.2877,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-2.2877
2872,export,2030,Chile,0.00625,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-0.00625
2873,export,2030,Paraguay,33.40073,Emission cut 90% Vestas V90 2000 Single-Axis,-1,-33.40073
