,lz_from,lz_to,period,transmission_flow_mw,transmission_losses_lz_from,transmission_losses_lz_to,tx_flow_twh,tx_loss_from_twh,tx_loss_to_twh,net_flow_twh,scenario
18,Argentina,Paraguay,2040,-260.0,31.45999999999989,1.5400000000000005,-0.007907999999999976,0.0009574400000000051,4.719000000000001e-05,-0.006997750000000025,trd_cut90_siemens23_fixed
19,Argentina,Paraguay,2045,-113.0,24.309999999999928,9.790000000000001,-0.0034302500000000084,0.0007401350000000029,0.0002988425000000003,-0.0029889575000000023,trd_cut90_siemens23_fixed
20,Argentina,Paraguay,2050,31.0,15.509999999999971,18.14999999999996,0.0009470000000000004,0.0004715425000000015,0.0005529150000000013,0.0008656274999999979,trd_cut90_siemens23_fixed
21,Argentina,Uruguay,2020,-34885.93411785975,2651.541724792361,729.3010071314757,-1.0589700765171095,0.08040765979860959,0.021934954824997344,-1.0004973715434966,trd_cut90_siemens23_fixed
22,Argentina,Uruguay,2025,5535.172029946531,1316.934740473119,1676.7209224196458,0.18635198705775427,0.03937998509900001,0.051492864257753984,0.17423910789900032,trd_cut90_siemens23_fixed
23,Argentina,Uruguay,2030,28458.38332842291,887.4255235315973,2737.220439879087,0.8583462462744463,0.027149831229479567,0.08294233723731873,0.8025537402666068,trd_cut90_siemens23_fixed
24,Argentina,Uruguay,2035,40564.74682411678,785.1510354880459,3252.656266190609,1.2338934569729398,0.02396697030748623,0.09894679786242713,1.1589136294179978,trd_cut90_siemens23_fixed
25,Argentina,Uruguay,2040,22586.09884187662,1014.8800275268774,2333.504289419318,0.6904799759830963,0.031014951199101026,0.07132257259028636,0.650172354591911,trd_cut90_siemens23_fixed
26,Argentina,Uruguay,2045,18111.809364997964,1481.2109657485767,2376.7747659254665,0.5469870329772152,0.04534046254982725,0.07231945912835888,0.520008036398684,trd_cut90_siemens23_fixed
27,Argentina,Uruguay,2050,33136.68998039428,1195.830502781432,3229.595351507056,1.0004413893922226,0.036594019336224415,0.098030370896719,0.9390050378317265,trd_cut90_siemens23_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_fixed
35,Brazil,Uruguay,2020,-3850.652397246645,3846.4890651526794,3718.405558305119,-0.12434207714379697,0.11787853875200033,0.11290675287759404,-0.11937029126939099,trd_cut90_siemens23_fixed
36,Brazil,Uruguay,2025,38271.329999724505,2030.9698835268784,6882.340123491616,1.1585779077864597,0.06185073497599993,0.2087279071726669,1.011700735589793,trd_cut90_siemens23_fixed
37,Brazil,Uruguay,2030,81387.44626673506,1260.9889337224827,11674.226697286244,2.4995426531564986,0.038306393338004556,0.35811719218468796,2.179731854309818,trd_cut90_siemens23_fixed
38,Brazil,Uruguay,2035,50016.16189032946,2701.232322034841,8645.87316406861,1.5328633556996174,0.08243737053475111,0.26492104366645,1.3503796825679186,trd_cut90_siemens23_fixed
39,Brazil,Uruguay,2040,43218.90864587822,2980.4872176316667,8041.4953566616705,1.322091005656208,0.09114050185853255,0.24605093338561218,1.1671805741291268,trd_cut90_siemens23_fixed
40,Brazil,Uruguay,2045,28129.947535802883,4311.43368610585,7168.930941908308,0.871705460323732,0.1309350516004408,0.21989414216302006,0.7827463697611508,trd_cut90_siemens23_fixed
41,Brazil,Uruguay,2050,12155.352331222468,5411.088088139983,6240.5461876203435,0.3830756454120884,0.1645335693570487,0.191237455003397,0.35637175976574004,trd_cut90_siemens23_fixed
0,Argentina,Brazil,2020,2160.0,1814.4000000000028,2494.800000000006,0.07073999999999998,0.05454539999999999,0.07620479999999998,0.04908060000000007,trd_cut90_ge25_fixed
1,Argentina,Brazil,2025,-989.2157520789676,1719.7353079365857,1512.0000000000014,-0.02408729275758338,0.05132553147909247,0.046267200000000015,-0.019028961278490852,trd_cut90_ge25_fixed
2,Argentina,Brazil,2030,6801.339668587767,1398.6000000000008,2732.3813304034384,0.20521019005763302,0.04244940000000001,0.08261403991210303,0.1650455501455301,trd_cut90_ge25_fixed
3,Argentina,Brazil,2035,10128.347666067923,2702.700000000007,3601.153009874275,0.3058260021591829,0.08272057499999998,0.10926216045342842,0.2792844167057546,trd_cut90_ge25_fixed
4,Argentina,Brazil,2040,3896.0476533628116,2608.2000000000066,2400.3000000000056,0.12036892960088443,0.07960679999999998,0.073327275,0.12664845460088436,trd_cut90_ge25_fixed
5,Argentina,Brazil,2045,5442.303471356342,2835.0000000000077,3137.2417647838115,0.16720660414069013,0.08650530000000001,0.09605922794351411,0.15765267619717602,trd_cut90_ge25_fixed
6,Argentina,Brazil,2050,11553.473379534134,1614.2637740264963,3985.2759301763276,0.34753890064306814,0.04887037699482134,0.12107027790528939,0.27533899973260123,trd_cut90_ge25_fixed
7,Argentina,Chile,2020,221.0,0.0,9.502999999999993,0.006736999999999986,0.0,0.0002896910000000002,0.006447309000000004,trd_cut90_ge25_fixed
8,Argentina,Chile,2025,128.0,1.4189999999999996,6.923000000000015,0.003945750000000012,4.325800000000002e-05,0.00021292525000000048,0.0037760827500000057,trd_cut90_ge25_fixed
9,Argentina,Chile,2030,135.0,1.6339999999999992,7.439000000000017,0.004097000000000008,5.0095000000000035e-05,0.00022626600000000014,0.003920829000000007,trd_cut90_ge25_fixed
10,Argentina,Chile,2035,48.0,4.601000000000007,6.4500000000000135,0.0014929999999999998,0.00013945975000000002,0.00019699375000000043,0.0014354659999999992,trd_cut90_ge25_fixed
11,Argentina,Chile,2040,127.0,3.268000000000003,8.428000000000011,0.003879500000000013,9.934074999999992e-05,0.0002570432500000008,0.0037217975000000043,trd_cut90_ge25_fixed
12,Argentina,Chile,2045,113.0,3.7410000000000045,8.127000000000017,0.0034607500000000116,0.00011437999999999992,0.0002486152500000006,0.0033265147500000066,trd_cut90_ge25_fixed
13,Argentina,Chile,2050,171.0,3.354000000000003,9.588999999999992,0.005166999999999996,0.00010253349999999992,0.0002908949999999997,0.004978638500000022,trd_cut90_ge25_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,30.469999999999896,-0.00876599999999999,0.000964260000000004,0.0009267500000000037,-0.008728489999999992,trd_cut90_ge25_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,30.359999999999896,-0.008765999999999982,0.0009642600000000052,0.0009242475000000049,-0.008725987499999983,trd_cut90_ge25_fixed
16,Argentina,Paraguay,2030,-284.0,31.67999999999989,28.929999999999904,-0.008641999999999981,0.000964260000000004,0.0008806050000000035,-0.008558344999999983,trd_cut90_ge25_fixed
17,Argentina,Paraguay,2035,-212.0,31.56999999999989,25.84999999999992,-0.006443249999999988,0.000961152500000004,0.000785922500000003,-0.006268019999999994,trd_cut90_ge25_fixed
18,Argentina,Paraguay,2040,-226.0,31.129999999999892,15.179999999999973,-0.0068669999999999825,0.0009473200000000051,0.0004626875000000015,-0.006382367500000013,trd_cut90_ge25_fixed
19,Argentina,Paraguay,2045,-79.0,21.559999999999942,13.74999999999998,-0.002358,0.0006534550000000019,0.00042014500000000084,-0.0021246899999999985,trd_cut90_ge25_fixed
20,Argentina,Paraguay,2050,71.0,17.159999999999965,16.829999999999966,0.002153750000000001,0.000521977500000002,0.0005124900000000015,0.002163237500000003,trd_cut90_ge25_fixed
21,Argentina,Uruguay,2020,-34885.93411785977,2651.541724792362,383.9560071314759,-1.0589700765171097,0.08040765979860962,0.011574604824997324,-0.990137021543497,trd_cut90_ge25_fixed
22,Argentina,Uruguay,2025,-2258.217746376873,1657.5668192496503,1525.797665735153,-0.05401355083352438,0.049859659104713835,0.046799228300534755,-0.05095312002934532,trd_cut90_ge25_fixed
23,Argentina,Uruguay,2030,38205.82405651462,471.0501442984921,2924.398707971941,1.1602206353578917,0.01423504357648777,0.08867340987475092,1.0857822690596266,trd_cut90_ge25_fixed
24,Argentina,Uruguay,2035,33978.79798637067,1690.33947487158,3036.1858714611058,1.028478603714153,0.051883608759478936,0.09216451757516221,0.9881976948984688,trd_cut90_ge25_fixed
25,Argentina,Uruguay,2040,19135.681484938945,1789.0008599568098,2215.0539627550365,0.5849371956181212,0.054761380890831775,0.06765943940152386,0.5720391371074289,trd_cut90_ge25_fixed
26,Argentina,Uruguay,2045,24743.365590015786,1174.6203189293838,2506.293204227394,0.7551850074199215,0.035895214306714676,0.07656570376286201,0.7145145179637742,trd_cut90_ge25_fixed
27,Argentina,Uruguay,2050,38982.66404074677,1220.3065986077017,3242.684389948026,1.1764871788241822,0.03673340955683876,0.0982496196698561,1.114970968711161,trd_cut90_ge25_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_fixed
35,Brazil,Uruguay,2020,-8142.61698501422,4807.066797419347,2984.1077038708695,-0.25310101477682423,0.14669587072000026,0.09087781724456648,-0.19728296130139095,trd_cut90_ge25_fixed
36,Brazil,Uruguay,2025,49652.111090441846,2125.93840832688,7558.528627903439,1.506633801912673,0.06408539071999995,0.22924811736482223,1.3414710752678525,trd_cut90_ge25_fixed
37,Brazil,Uruguay,2030,84225.92762290394,2515.2409856107906,11748.764907303223,2.5783569065906637,0.0756799905539346,0.3592878301763623,2.2947490669682375,trd_cut90_ge25_fixed
38,Brazil,Uruguay,2035,62262.12897757297,2494.506859550256,10154.872455205039,1.912944522592966,0.07575134127603039,0.31168706170487337,1.6770088021641218,trd_cut90_ge25_fixed
39,Brazil,Uruguay,2040,38987.06338613835,4408.63060745676,8903.981755580511,1.189749147808585,0.13436901922716382,0.2725187611021119,1.0515994059336364,trd_cut90_ge25_fixed
40,Brazil,Uruguay,2045,39350.61851941432,6161.967068880006,9413.471350817574,1.2091051157661679,0.1875612875877683,0.28905483059191844,1.1076115727620137,trd_cut90_ge25_fixed
41,Brazil,Uruguay,2050,39155.24020837941,9284.173972679006,10002.476517641495,1.2167081468804855,0.28292585918036994,0.30738404772806033,1.1922499583327946,trd_cut90_ge25_fixed
0,Argentina,Brazil,2020,2160.0,1814.4000000000028,2362.5000000000055,0.07073999999999998,0.05454539999999999,0.07223579999999999,0.053049600000000065,trd_cut90_ge15_fixed
1,Argentina,Brazil,2025,-730.2108159896306,1665.3442713578247,1512.0000000000014,-0.016578455551706985,0.049748675665858444,0.046267200000000015,-0.013096979885848528,trd_cut90_ge15_fixed
2,Argentina,Brazil,2030,2559.4400544137225,2400.3000000000056,2918.88241142689,0.07340264168682542,0.07350209999999999,0.08821735475423344,0.058687386932592046,trd_cut90_ge15_fixed
3,Argentina,Brazil,2035,12262.154610729194,2429.0004264578597,3605.452894710996,0.37114796962445684,0.07440598822019345,0.1093731868413295,0.3361807710033211,trd_cut90_ge15_fixed
4,Argentina,Brazil,2040,6757.156183608118,2343.6000000000054,3060.131443294943,0.2065141695444264,0.07151759999999997,0.09322553494644649,0.18480623459797996,trd_cut90_ge15_fixed
5,Argentina,Brazil,2045,8209.36861938189,3231.9106440588093,3424.978054129007,0.24864042720083854,0.09863470496582276,0.10420871967799902,0.24306641248866256,trd_cut90_ge15_fixed
6,Argentina,Brazil,2050,11335.976745839747,2230.200000000005,3931.200000000013,0.34151930237519146,0.067534425,0.11929679999999988,0.2897569273751924,trd_cut90_ge15_fixed
7,Argentina,Chile,2020,221.0,0.0,9.502999999999993,0.006736999999999986,0.0,0.0002896910000000002,0.006447309000000004,trd_cut90_ge15_fixed
8,Argentina,Chile,2025,95.0,1.805999999999999,5.891000000000012,0.002960250000000006,5.348125000000004e-05,0.00018077200000000024,0.0028329592499999998,trd_cut90_ge15_fixed
9,Argentina,Chile,2030,139.0,1.161,7.052000000000016,0.004217000000000006,3.5647e-05,0.00021431200000000006,0.004038335000000005,trd_cut90_ge15_fixed
10,Argentina,Chile,2035,46.0,4.859000000000008,6.321000000000013,0.0014357499999999995,0.00014728575000000013,0.0001931560000000004,0.0013898797499999993,trd_cut90_ge15_fixed
11,Argentina,Chile,2040,131.0,3.311000000000003,8.385000000000012,0.004000500000000012,0.00010101774999999992,0.00025571025000000077,0.0038458075000000046,trd_cut90_ge15_fixed
12,Argentina,Chile,2045,101.0,4.472000000000007,8.299000000000014,0.0030890000000000067,0.00013590150000000002,0.0002529045000000004,0.0029719970000000053,trd_cut90_ge15_fixed
13,Argentina,Chile,2050,168.0,3.2250000000000028,9.588999999999992,0.005081249999999997,9.839474999999992e-05,0.00029109924999999966,0.004888545500000024,trd_cut90_ge15_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,30.469999999999896,-0.00876599999999999,0.000964260000000004,0.0009267500000000037,-0.008728489999999992,trd_cut90_ge15_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,30.579999999999895,-0.008765999999999982,0.0009642600000000052,0.000930270000000005,-0.008732009999999981,trd_cut90_ge15_fixed
16,Argentina,Paraguay,2030,-282.0,31.67999999999989,28.489999999999906,-0.008579999999999978,0.000964260000000004,0.0008669650000000034,-0.008482704999999981,trd_cut90_ge15_fixed
17,Argentina,Paraguay,2035,-179.0,31.239999999999892,26.729999999999915,-0.005443499999999997,0.0009507300000000039,0.0008152375000000034,-0.0053080075,trd_cut90_ge15_fixed
18,Argentina,Paraguay,2040,-211.0,29.3699999999999,21.119999999999944,-0.006408999999999987,0.0008935300000000047,0.0006434725000000028,-0.0061589424999999995,trd_cut90_ge15_fixed
19,Argentina,Paraguay,2045,-29.0,23.97999999999993,11.109999999999994,-0.0008750000000000008,0.0007313900000000029,0.00033879999999999994,-0.00048240999999999855,trd_cut90_ge15_fixed
20,Argentina,Paraguay,2050,91.0,16.16999999999997,19.249999999999954,0.0027862500000000053,0.0004908750000000014,0.0005866575000000021,0.0026904675000000017,trd_cut90_ge15_fixed
21,Argentina,Uruguay,2020,-34885.934117859746,2651.541724792361,429.00100713147606,-1.0589700765171093,0.0804076597986096,0.01292595482499733,-0.9914883715434964,trd_cut90_ge15_fixed
22,Argentina,Uruguay,2025,3421.163066571159,1286.8506434985707,1509.2262428256975,0.12078307189980868,0.038451185939763564,0.04630208561325109,0.11293217222632118,trd_cut90_ge15_fixed
23,Argentina,Uruguay,2030,28458.383328422904,992.5305235315974,2737.2204398790864,0.8583462462744459,0.03040808622947959,0.0829423372373187,0.8058119952666063,trd_cut90_ge15_fixed
24,Argentina,Uruguay,2035,33968.08616850654,1751.4213211557815,3108.6054931532294,1.0283664606399565,0.053783674434699925,0.0943732702576332,0.9877768648170215,trd_cut90_ge15_fixed
25,Argentina,Uruguay,2040,24991.562132150317,1823.981541746756,2348.06712390033,0.7634446192627904,0.05590716077760958,0.07175004638016896,0.7476017336602312,trd_cut90_ge15_fixed
26,Argentina,Uruguay,2045,27945.32942953586,1957.2408430618543,2704.849513070736,0.8482749055746701,0.05980200041212256,0.08231882932425653,0.825758076662536,trd_cut90_ge15_fixed
27,Argentina,Uruguay,2050,41316.112249030244,1531.4560691155198,3362.5567276284496,1.24869047971994,0.046093758142581015,0.10200202355648227,1.1927822143060363,trd_cut90_ge15_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_fixed
35,Brazil,Uruguay,2020,-7341.585016818513,4319.466234219346,3152.8684720665865,-0.22907005573095282,0.1320678538240003,0.09594064029043801,-0.1929428421973907,trd_cut90_ge15_fixed
36,Brazil,Uruguay,2025,44468.59173018759,2358.9820505760545,7391.692236840068,1.3464191282508104,0.07138556936347522,0.22394913112357917,1.1938555664907073,trd_cut90_ge15_fixed
37,Brazil,Uruguay,2030,82832.50472204774,2331.445326330088,11693.68593075217,2.5428944068158796,0.0704200851162328,0.3587009691886655,2.2546135227434503,trd_cut90_ge15_fixed
38,Brazil,Uruguay,2035,67066.86173608892,1651.8005951569576,10078.695083155131,2.0569039685933515,0.05051690325328264,0.30907069680659566,1.7983501750400355,trd_cut90_ge15_fixed
39,Brazil,Uruguay,2040,43243.91224049682,4409.042092866869,8666.367070831537,1.3234289587940358,0.13436760295278438,0.2656750618462106,1.192121499900607,trd_cut90_ge15_fixed
40,Brazil,Uruguay,2045,39669.81257900326,5836.413838901411,10066.442018709366,1.2244072139716602,0.17688940951040222,0.30912118121159826,1.092175442270458,trd_cut90_ge15_fixed
41,Brazil,Uruguay,2050,23686.912658532285,7279.108807704391,9121.582832268017,0.7379647270660515,0.22153530464700585,0.27970837443851576,0.6797916572745407,trd_cut90_ge15_fixed
0,Argentina,Brazil,2020,2160.0,1814.4000000000028,2324.7000000000053,0.07073999999999998,0.05454539999999999,0.07110179999999999,0.05418360000000007,trd_cut90_gamesa2_fixed
1,Argentina,Brazil,2025,746.8015152584985,2268.000000000005,2443.72831820429,0.030504045457754897,0.06815339999999995,0.07512624954612854,0.023531195911626484,trd_cut90_gamesa2_fixed
2,Argentina,Brazil,2030,6910.105355330413,1814.4000000000028,3435.6221246193973,0.2082732660152428,0.05533920000000002,0.10417958586320109,0.15943288015204174,trd_cut90_gamesa2_fixed
3,Argentina,Brazil,2035,9810.0,1341.9000000000005,3515.400000000011,0.2976299999999997,0.040748399999999976,0.10665270000000003,0.23172570000000006,trd_cut90_gamesa2_fixed
4,Argentina,Brazil,2040,7428.962952360772,1228.5,2769.6822199957696,0.22894785152318328,0.037459800000000015,0.08497184881986863,0.18143580270331489,trd_cut90_gamesa2_fixed
5,Argentina,Brazil,2045,7020.0,1776.6000000000026,3213.0000000000095,0.21194999999999992,0.054337500000000004,0.09767520000000011,0.1686122999999998,trd_cut90_gamesa2_fixed
6,Argentina,Brazil,2050,10080.0,1663.200000000002,3780.0000000000123,0.3031199999999996,0.05101110000000001,0.11466629999999993,0.2394648000000002,trd_cut90_gamesa2_fixed
7,Argentina,Chile,2020,221.0,0.0,9.502999999999993,0.006736999999999986,0.0,0.0002896910000000002,0.006447309000000004,trd_cut90_gamesa2_fixed
8,Argentina,Chile,2025,99.0,1.4619999999999995,5.719000000000011,0.002975000000000006,4.489200000000002e-05,0.00017281700000000016,0.0028470749999999997,trd_cut90_gamesa2_fixed
9,Argentina,Chile,2030,102.0,1.5049999999999994,5.848000000000011,0.0030862500000000057,4.626800000000002e-05,0.00017764374999999994,0.0029548742500000048,trd_cut90_gamesa2_fixed
10,Argentina,Chile,2035,108.0,2.192999999999999,6.923000000000015,0.0032942500000000072,6.711225000000002e-05,0.0002114740000000005,0.0031498882499999973,trd_cut90_gamesa2_fixed
11,Argentina,Chile,2040,141.0,2.709000000000001,8.858000000000004,0.004282750000000005,8.268899999999998e-05,0.0002694702500000008,0.004095968749999998,trd_cut90_gamesa2_fixed
12,Argentina,Chile,2045,121.0,3.569000000000004,8.51400000000001,0.0036925000000000113,0.00010860724999999996,0.0002594727500000005,0.003541634500000007,trd_cut90_gamesa2_fixed
