index,period,load_zone,Battery,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,sc_name
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.860688135807055,0.04,0.0,6.949,0.575,,,3.258,1.9675,2.507,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.16747405580608882,prm15_wcost_re20_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,7.06541774232507,,,11.31,5.23,1.755,0.0,0.439,0.6421,1.609,29.89290331129995,prm15_wcost_re20_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.394341612577623,,,104.603,52.63200000000001,1.99,0.0,2.074,12.559419763766485,1.487,103.104,prm15_wcost_re20_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,12.737439081236516,0.04,0.2,6.949,4.4,,,3.258,8.462852903144126,2.507,3.903,prm15_wcost_re20_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.3093,1.514,2.6459091995860198,prm15_wcost_re20_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,41.681172827581584,,,11.236,9.232,1.755,0.0,0.0,8.5272,0.0,66.30853664347357,prm15_wcost_re20_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,35.840459561523396,,,104.603,55.77900000000002,1.99,0.0,0.0,125.71539999999999,0.0,199.05458651674488,prm15_wcost_re20_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,23.987594239766654,0.04,0.2,6.949,4.4,,,0.0,16.023398493621116,0.0,22.5,prm15_wcost_re20_c2p1_co2_cut90p_t1
33,2050,Paraguay,4.419295232896464,0.022,0.0,,0.0,0.025,0.125,,1.3324653259928843,,,8.81,,,,,5.6242,,4.461638764176462,prm15_wcost_re20_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5496017831727652,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.5786344141931354,0.0,7.146526308133914,prm15_wcost_re20_c2p1_co2_cut90p_t1
