period,load_zone,Battery_new,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2050,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.18403553430599998,0.0,0.0,1.538,0.0,0.0,0.0,0.0,2.41720874023607,0.0,7.178948707216899,prm15_wcost_re17_c2p1_tn
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re18_c2p1_tn
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re18_c2p1_tn
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_tn
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re18_c2p1_tn
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.0,1.609,0.559919556236,prm15_wcost_re18_c2p1_tn
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,17.1376075841,0.0,0.0,104.603,11.35,1.99,0.0,2.074,0.0,1.487,0.918,prm15_wcost_re18_c2p1_tn
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.6295893924729999,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_tn
2025,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re18_c2p1_tn
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,5.05190727141,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.37339999999999995,1.609,0.5849999999996,prm15_wcost_re18_c2p1_tn
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,22.007689025610002,0.0,0.0,104.603,13.131,1.99,0.0,2.074,14.7775,1.487,13.368,prm15_wcost_re18_c2p1_tn
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.674983836913,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_tn
2030,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.199103850315,1.514,0.0,prm15_wcost_re18_c2p1_tn
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,12.537400372350001,0.0,0.0,11.31,0.869,1.755,0.0,0.439,0.37339999999999995,1.609,0.5849999999996,prm15_wcost_re18_c2p1_tn
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,33.97483501601,0.0,0.0,104.603,13.866,1.99,0.0,2.074,45.9970891752344,1.487,13.782,prm15_wcost_re18_c2p1_tn
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,5.403314611693,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_tn
2035,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.66359569380676,1.514,0.0,prm15_wcost_re18_c2p1_tn
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,21.53857853405,0.0,0.0,11.31,1.171,1.755,0.0,0.439,0.37339999999999995,1.609,0.5849999999996,prm15_wcost_re18_c2p1_tn
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,55.24000000001,0.0,0.0,104.603,23.7,1.99,0.0,2.074,47.825175441507405,1.487,14.208,prm15_wcost_re18_c2p1_tn
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.028721465942999,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_tn
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.66359569380676,1.514,0.0,prm15_wcost_re18_c2p1_tn
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,35.429496737888,0.0,0.0,11.31,2.058,1.755,0.0,0.439,0.37339999999999995,1.609,0.5849999999996,prm15_wcost_re18_c2p1_tn
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,63.30451563243,0.0,0.0,104.603,49.704,1.99,0.0,2.074,72.37880020922721,1.487,24.726,prm15_wcost_re18_c2p1_tn
2045,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,13.776037629723,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_tn
2045,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,1.2780626366019001,0.0,0.0,prm15_wcost_re18_c2p1_tn
2045,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.66359569380676,1.514,0.0,prm15_wcost_re18_c2p1_tn
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,58.419642446578,0.0,0.0,11.236,2.11,1.755,0.0,0.0,0.37339999999999995,0.0,0.0250804437636,prm15_wcost_re18_c2p1_tn
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,80.72500000003001,0.0,0.0,104.603,54.489,1.99,0.0,0.0,109.4327515290905,0.0,49.41,prm15_wcost_re18_c2p1_tn
2050,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,21.783472498013,0.04,0.0,6.949,0.575,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn
2050,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,5.376493492129399,0.0,5.592,prm15_wcost_re18_c2p1_tn
2050,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.0,1.97172078145316,0.0,0.0,prm15_wcost_re18_c2p1_tn
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re19_c2p1_tn
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re19_c2p1_tn
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_tn
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re19_c2p1_tn
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re19_c2p1_tn
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re19_c2p1_tn
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,18.1518830939,0.0,0.0,104.603,11.35,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re19_c2p1_tn
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.6295893924729999,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_tn
2025,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re19_c2p1_tn
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re19_c2p1_tn
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,5.50918258696,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.5019,1.609,0.0,prm15_wcost_re19_c2p1_tn
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,26.68501508621,0.0,0.0,104.603,13.131,1.99,0.0,2.074,14.7775,1.487,6.699,prm15_wcost_re19_c2p1_tn
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.674983836913,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_tn
2030,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re19_c2p1_tn
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.199103850315,1.514,0.0,prm15_wcost_re19_c2p1_tn
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,12.919040317819999,0.0,0.0,11.31,0.869,1.755,0.0,0.439,0.5019,1.609,0.0,prm15_wcost_re19_c2p1_tn
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,33.93739968593,0.0,0.0,104.603,13.866,1.99,0.0,2.074,51.3058719703387,1.487,11.757,prm15_wcost_re19_c2p1_tn
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,5.385359996293,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_tn
2035,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re19_c2p1_tn
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.6773986537418,1.514,0.0,prm15_wcost_re19_c2p1_tn
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,22.02502289301,0.0,0.0,11.31,1.171,1.755,0.0,0.439,0.5019,1.609,0.0,prm15_wcost_re19_c2p1_tn
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,55.240000000029994,0.0,0.0,104.603,23.7,1.99,0.0,2.074,53.4857910521487,1.487,11.757,prm15_wcost_re19_c2p1_tn
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.921777106993,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_tn
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re19_c2p1_tn
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.6773986537418,1.514,0.0,prm15_wcost_re19_c2p1_tn
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,35.9648315103573,0.0,0.0,11.31,1.341,1.755,0.0,0.439,0.5019,1.609,0.0,prm15_wcost_re19_c2p1_tn
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,65.47335131943,0.0,0.0,104.603,48.504,1.99,0.0,2.074,78.85919576563607,1.487,19.275,prm15_wcost_re19_c2p1_tn
2045,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,13.743367170252998,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_tn
2045,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,1.3955311901340999,0.0,0.0,prm15_wcost_re19_c2p1_tn
2045,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.6773986537418,1.514,0.0,prm15_wcost_re19_c2p1_tn
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,63.37305413545731,0.0,0.0,11.236,2.11,1.755,0.0,0.0,0.5019,0.0,0.0,prm15_wcost_re19_c2p1_tn
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,80.72500000003,0.0,0.0,104.603,54.489,1.99,0.0,0.0,109.58349999999999,0.0,47.649,prm15_wcost_re19_c2p1_tn
2050,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,22.548830666673002,0.04,0.0,6.949,0.575,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re19_c2p1_tn
2050,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,5.0113,0.0,5.6597807832300004,prm15_wcost_re19_c2p1_tn
2050,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.026017600000000002,0.0,0.0,1.538,0.0,0.0,0.0,0.0,1.9717207814532,0.0,0.0,prm15_wcost_re19_c2p1_tn
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re20_c2p1_tn
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re20_c2p1_tn
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_tn
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re20_c2p1_tn
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re20_c2p1_tn
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.0,1.609,0.0626517262078,prm15_wcost_re20_c2p1_tn
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,3.54117074444,0.0,0.0,104.603,9.983,1.99,0.0,2.074,0.0,1.487,16.875,prm15_wcost_re20_c2p1_tn
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.6295893924729999,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_tn
2025,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re20_c2p1_tn
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re20_c2p1_tn
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.0,1.609,5.9976880545588,prm15_wcost_re20_c2p1_tn
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,8.49731682579,0.0,0.0,104.603,11.585,1.99,0.0,2.074,0.0,1.487,35.786428681878,prm15_wcost_re20_c2p1_tn
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.674983836913,0.04,0.0,6.949,0.275,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_tn
2030,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re20_c2p1_tn
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.20529517171,prm15_wcost_re20_c2p1_tn
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,7.8825233169,0.0,0.0,11.31,1.171,1.755,0.0,0.439,0.0,1.609,5.9976880545588,prm15_wcost_re20_c2p1_tn
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,25.13580636299,0.0,0.0,104.603,20.694,1.99,0.0,2.074,0.0,1.487,39.808071787668,prm15_wcost_re20_c2p1_tn
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,7.364003854292999,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_tn
2035,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re20_c2p1_tn
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,1.386971884517,prm15_wcost_re20_c2p1_tn
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,16.92758998357,0.0,0.0,11.31,1.171,1.755,0.0,0.439,0.0,1.609,5.9976880545588,prm15_wcost_re20_c2p1_tn
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,38.188845558690005,0.0,0.0,104.603,38.018,1.99,0.0,2.074,0.0,1.487,53.241852055484,prm15_wcost_re20_c2p1_tn
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,10.471312265223,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_tn
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re20_c2p1_tn
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,2.765877430333,prm15_wcost_re20_c2p1_tn
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,32.87069503119,0.0,0.0,11.31,2.11,1.755,0.0,0.439,0.0,1.609,5.9976880545588,prm15_wcost_re20_c2p1_tn
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,57.21795389925,0.0,0.0,104.603,50.635,1.99,0.0,2.074,0.0,1.487,63.025709745944,prm15_wcost_re20_c2p1_tn
2045,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,15.174966374803,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_tn
2045,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,2.15439821841,prm15_wcost_re20_c2p1_tn
2045,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.4234936137826,1.514,4.240681539153,prm15_wcost_re20_c2p1_tn
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,71.51653768423,0.0,0.0,11.236,2.11,1.755,0.0,0.0,0.0,0.0,12.7499999999998,prm15_wcost_re20_c2p1_tn
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,67.46535930875001,0.0,0.0,104.603,50.635,1.99,0.0,0.0,15.7254,0.0,110.918999999994,prm15_wcost_re20_c2p1_tn
2050,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,20.578054476183002,0.04,0.0,6.949,0.575,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re20_c2p1_tn
2050,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,10.031543306192999,prm15_wcost_re20_c2p1_tn
2050,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.0,2.0091684838231,0.0,7.34384494025,prm15_wcost_re20_c2p1_tn
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,2.1261511130333,1.609,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,2.7844162679999998,0.0,0.0,104.603,11.35,1.99,0.0,2.074,3.4300669235891,1.487,15.424899968847999,prm15_wcost_re1_c2p1_co2_cut90p_tn
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.275,0.0,0.0,3.258,2.9957939539970004,2.507,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2025,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,1.171,1.755,0.0,0.439,5.68,1.609,6.621434346109799,prm15_wcost_re1_c2p1_co2_cut90p_tn
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,5.511554669220001,0.0,0.0,104.603,13.678,1.99,0.0,2.074,21.7230813004921,1.487,26.852999999997998,prm15_wcost_re1_c2p1_co2_cut90p_tn
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,3.69026603752,0.04,0.0,6.949,0.575,0.0,0.0,3.258,4.000112015574,2.507,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2030,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.6922718206394,1.514,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,2.058,1.755,0.0,0.439,5.8293,1.609,19.4465346532858,prm15_wcost_re1_c2p1_co2_cut90p_tn
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.70467565964,0.0,0.0,104.603,38.882,1.99,0.0,2.074,38.877271965009356,1.487,32.492999999998,prm15_wcost_re1_c2p1_co2_cut90p_tn
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,5.83752940928,0.04,0.0,6.949,1.695,0.0,0.0,3.258,8.141899999999,2.507,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
2035,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re1_c2p1_co2_cut90p_tn
