Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed,all_avg
-17.25,-55.75,p_solar_Brazil_BR1023,Brazil,154.2,0.19,90.62740703,0.2215473588342434,0.1847673041894353,0.20315733151183935
-17.75,-55.75,p_solar_Brazil_BR1024,Brazil,160.1,0.19,90.96102583,0.2214239526411653,0.1843716985428051,0.20289782559198521
-18.25,-55.75,p_solar_Brazil_BR1025,Brazil,158.1,0.19,115.2656367,0.2226785063752272,0.1848035063752277,0.20374100637522746
-18.75,-55.75,p_solar_Brazil_BR1026,Brazil,158.8,0.19,156.2812828,0.2248309426229504,0.1858932149362477,0.20536207877959906
-19.25,-55.75,p_solar_Brazil_BR1027,Brazil,156.0,0.19,134.6429954,0.2276114526411659,0.1873091985428051,0.2074603255919855
-19.75,-55.75,p_solar_Brazil_BR1028,Brazil,151.2,0.19,88.05149015,0.2317130009107463,0.1894832650273223,0.2105981329690343
-20.25,-55.75,p_solar_Brazil_BR1029,Brazil,145.0,0.19,36.3630775,0.2356478825136608,0.1916807832422586,0.21366433287795972
-20.75,-55.75,p_solar_Brazil_BR1030,Brazil,157.0,0.19,2.137207659,0.2375208333333338,0.1927413479052823,0.21513109061930805
-21.25,-55.75,p_solar_Brazil_BR1031,Brazil,143.0,0.19,18.85983911,0.2390819672131143,0.1934428506375227,0.2162624089253185
-21.75,-55.75,p_solar_Brazil_BR1032,Brazil,128.9,0.19,45.60789434,0.2404390938069214,0.1941576730418943,0.21729838342440785
-22.25,-55.75,p_solar_Brazil_BR1033,Brazil,125.2,0.19,70.72759782,0.2411445810564659,0.1945917577413479,0.2178681693989069
-30.25,-55.75,p_solar_Brazil_BR1038,Brazil,151.4,0.18,14.14974616,0.2453066939890705,0.193362135701275,0.21933441484517274
-30.75,-55.75,p_solar_Brazil_BR1039,Brazil,149.4,0.18,8.02956161,0.2462037795992711,0.1940876593806921,0.2201457194899816
-13.75,-55.25,p_solar_Brazil_BR1072,Brazil,114.1,0.18,34.37425942,0.2254484289617487,0.1888062386156648,0.20712733378870674
-14.25,-55.25,p_solar_Brazil_BR1073,Brazil,140.4,0.18,67.84870664,0.2287050318761382,0.1902782331511839,0.20949163251366104
-14.75,-55.25,p_solar_Brazil_BR1074,Brazil,163.5,0.18,59.62673754,0.2313621357012751,0.1915741120218579,0.2114681238615665
-15.25,-55.25,p_solar_Brazil_BR1075,Brazil,139.0,0.18,64.39322321,0.2336892076502733,0.193007058287796,0.21334813296903465
-15.75,-55.25,p_solar_Brazil_BR1076,Brazil,124.1,0.18,11.05566565,0.2335352914389794,0.1927916666666666,0.213163479052823
-16.25,-55.25,p_solar_Brazil_BR1077,Brazil,143.3,0.19,17.37554813,0.23028381147541,0.1905233378870674,0.21040357468123871
-16.75,-55.25,p_solar_Brazil_BR1078,Brazil,150.0,0.19,52.11737075,0.2270109289617486,0.1883553051001821,0.20768311703096537
-17.25,-55.25,p_solar_Brazil_BR1079,Brazil,153.9,0.19,37.46287155,0.225053620218579,0.1870101320582878,0.20603187613843338
-17.75,-55.25,p_solar_Brazil_BR1080,Brazil,160.3,0.19,40.30106778,0.2246489071038248,0.1865576047358834,0.2056032559198541
-18.25,-55.25,p_solar_Brazil_BR1081,Brazil,160.9,0.19,81.57825826,0.2257061703096536,0.1868802367941712,0.20629320355191239
-18.75,-55.25,p_solar_Brazil_BR1082,Brazil,160.3,0.19,133.460102,0.2283962887067397,0.1881761156648451,0.2082862021857924
-19.25,-55.25,p_solar_Brazil_BR1083,Brazil,150.3,0.19,138.5710876,0.231668715846994,0.1899036885245901,0.21078620218579205
-19.75,-55.25,p_solar_Brazil_BR1084,Brazil,150.6,0.19,90.09844423,0.2349704007285973,0.1917334927140255,0.21335194672131141
-20.25,-55.25,p_solar_Brazil_BR1085,Brazil,150.0,0.19,54.2097344,0.2378160291438975,0.1933575819672131,0.2155868055555553
-20.75,-55.25,p_solar_Brazil_BR1086,Brazil,154.0,0.19,0.572404764,0.2396610883424408,0.1943742030965391,0.21701764571948995
-21.25,-55.25,p_solar_Brazil_BR1087,Brazil,102.3,0.19,27.87847254,0.2407798269581054,0.194856329690346,0.2178180783242257
-21.75,-55.25,p_solar_Brazil_BR1088,Brazil,109.4,0.19,0.781151257,0.2410966530054644,0.1948826275045537,0.21798964025500905
-22.25,-55.25,p_solar_Brazil_BR1089,Brazil,114.4,0.19,25.27051943,0.2419976092896173,0.1952721994535519,0.21863490437158462
-22.75,-55.25,p_solar_Brazil_BR1090,Brazil,99.6,0.19,46.74587808,0.242653233151184,0.1955524817850637,0.21910285746812386
-23.25,-55.25,p_solar_Brazil_BR1091,Brazil,137.1,0.18,65.3811384,0.2426530054644809,0.195210154826958,0.21893158014571945
-23.75,-55.25,p_solar_Brazil_BR1092,Brazil,150.5,0.18,76.02127999,0.2418225182149361,0.1943615664845173,0.2180920423497267
-13.75,-54.75,p_solar_Brazil_BR1131,Brazil,107.7,0.18,9.369483394,0.2263206967213121,0.1892533014571949,0.20778699908925352
-14.25,-54.75,p_solar_Brazil_BR1132,Brazil,164.6,0.18,30.54729316,0.2292079918032783,0.1905,0.20985399590163917
-14.75,-54.75,p_solar_Brazil_BR1133,Brazil,163.6,0.18,71.95755146,0.232537454462659,0.1924129098360655,0.21247518214936223
-15.25,-54.75,p_solar_Brazil_BR1134,Brazil,111.4,0.18,81.17909212,0.236064549180327,0.194455373406193,0.21525996129326
-15.75,-54.75,p_solar_Brazil_BR1135,Brazil,149.0,0.18,36.82812934,0.2365514571948991,0.1945040983606557,0.21552777777777737
-16.25,-54.75,p_solar_Brazil_BR1136,Brazil,158.3,0.18,2.578905088,0.2333674863387973,0.1923152322404371,0.2128413592896172
-16.75,-54.75,p_solar_Brazil_BR1137,Brazil,138.6,0.18,8.839211606,0.2309280510018212,0.1907914389799635,0.21085974499089236
-17.25,-54.75,p_solar_Brazil_BR1138,Brazil,132.3,0.19,15.31239339,0.2306665528233148,0.1905885701275045,0.21062756147540965
-17.75,-54.75,p_solar_Brazil_BR1139,Brazil,135.0,0.19,24.49544313,0.2305122950819665,0.1903227459016393,0.2104175204918029
-18.25,-54.75,p_solar_Brazil_BR1140,Brazil,160.1,0.19,75.05551545,0.230718123861566,0.190084927140255,0.2104015255009105
-18.75,-54.75,p_solar_Brazil_BR1141,Brazil,161.6,0.19,129.5856334,0.2327496584699454,0.1909915755919854,0.21187061703096538
-19.25,-54.75,p_solar_Brazil_BR1142,Brazil,133.0,0.19,109.1768958,0.2359312386156649,0.1927338342440801,0.2143325364298725
-19.75,-54.75,p_solar_Brazil_BR1143,Brazil,158.7,0.19,67.01938203,0.2385695582877963,0.1942223360655737,0.216395947176685
-20.25,-54.75,p_solar_Brazil_BR1144,Brazil,148.5,0.19,16.32349899,0.2410676229508198,0.1956376366120218,0.21835262978142078
-20.75,-54.75,p_solar_Brazil_BR1145,Brazil,135.2,0.19,8.369177877,0.2426574453551916,0.1963966302367941,0.21952703779599286
-21.25,-54.75,p_solar_Brazil_BR1146,Brazil,138.0,0.19,43.43534719,0.2421941029143895,0.1957290528233151,0.2189615778688523
-21.75,-54.75,p_solar_Brazil_BR1147,Brazil,124.8,0.19,45.18305469,0.2411933060109289,0.1947407786885246,0.21796704234972675
-22.25,-54.75,p_solar_Brazil_BR1148,Brazil,100.8,0.19,5.932559806,0.2419771174863386,0.1950333561020036,0.2185052367941711
-22.75,-54.75,p_solar_Brazil_BR1149,Brazil,122.7,0.19,0.753548706,0.2429581056466306,0.1955611338797814,0.21925961976320602
-23.25,-54.75,p_solar_Brazil_BR1150,Brazil,152.6,0.18,15.22995848,0.2430911885245898,0.1953623633879781,0.21922677595628395
-23.75,-54.75,p_solar_Brazil_BR1151,Brazil,139.3,0.18,26.60998655,0.2429955601092902,0.1951630236794171,0.21907929189435366
-13.75,-54.25,p_solar_Brazil_BR1191,Brazil,125.4,0.18,46.6335856,0.2272053734061929,0.189600295992714,0.20840283469945345
-14.25,-54.25,p_solar_Brazil_BR1192,Brazil,167.9,0.18,2.596983354,0.2300288023679421,0.1908225182149362,0.21042566029143916
-14.75,-54.25,p_solar_Brazil_BR1193,Brazil,163.6,0.18,44.98421272,0.2333530282331516,0.1929545765027322,0.2131538023679419
-15.25,-54.25,p_solar_Brazil_BR1194,Brazil,122.5,0.18,73.61524966,0.2363320810564663,0.1945765027322404,0.21545429189435333
-15.75,-54.25,p_solar_Brazil_BR1195,Brazil,147.3,0.18,57.50229094,0.2367610428051001,0.194423383424408,0.21559221311475404
-16.25,-54.25,p_solar_Brazil_BR1196,Brazil,161.0,0.18,2.292710642,0.2350892531876135,0.1931567622950819,0.2141230077413477
-16.75,-54.25,p_solar_Brazil_BR1197,Brazil,153.4,0.18,1.333868806,0.2351876138433516,0.1933587204007286,0.2142731671220401
-17.25,-54.25,p_solar_Brazil_BR1198,Brazil,153.6,0.19,50.1192876,0.237493283242259,0.194883310564663,0.21618829690346097
-17.75,-54.25,p_solar_Brazil_BR1199,Brazil,154.4,0.19,72.09963085,0.2374688069216755,0.1946157786885246,0.21604229280510004
-18.25,-54.25,p_solar_Brazil_BR1200,Brazil,163.7,0.19,101.0881504,0.2362085610200358,0.1934026639344262,0.214805612477231
-18.75,-54.25,p_solar_Brazil_BR1201,Brazil,163.6,0.19,114.0608043,0.2366111111111102,0.1935306238615664,0.2150708674863383
-19.25,-54.25,p_solar_Brazil_BR1202,Brazil,154.9,0.19,72.98737857,0.2391804417122033,0.195003529143898,0.21709198542805064
-19.75,-54.25,p_solar_Brazil_BR1203,Brazil,156.6,0.19,33.36292738,0.2416449225865211,0.196355077413479,0.21900000000000003
-20.25,-54.25,p_solar_Brazil_BR1204,Brazil,152.8,0.19,9.073119979,0.2444599271402547,0.1977767531876138,0.22111834016393425
-20.75,-54.25,p_solar_Brazil_BR1205,Brazil,151.1,0.19,5.314294144,0.2453762522768674,0.197935223132969,0.2216557377049182
-21.25,-54.25,p_solar_Brazil_BR1206,Brazil,154.3,0.19,13.34475073,0.2429509335154828,0.1959844034608379,0.21946766848816035
-21.75,-54.25,p_solar_Brazil_BR1207,Brazil,139.0,0.19,13.64461643,0.241257855191257,0.1945364298724954,0.2178971425318762
-22.25,-54.25,p_solar_Brazil_BR1208,Brazil,145.1,0.19,11.99299954,0.2420749089253183,0.1948250227686702,0.21844996584699425
-22.75,-54.25,p_solar_Brazil_BR1209,Brazil,156.6,0.19,40.01656576,0.2431022313296898,0.1954249772313297,0.21926360428050976
-23.25,-54.25,p_solar_Brazil_BR1210,Brazil,137.5,0.18,35.54420452,0.2434764344262291,0.1954812158469945,0.2194788251366118
-23.75,-54.25,p_solar_Brazil_BR1211,Brazil,131.5,0.18,20.26866071,0.2442037795992718,0.1957872267759562,0.21999550318761402
-13.75,-53.75,p_solar_Brazil_BR1256,Brazil,150.2,0.18,28.5941274,0.2287279143897996,0.190129781420765,0.20942884790528232
-14.25,-53.75,p_solar_Brazil_BR1257,Brazil,170.0,0.18,11.89946233,0.2303854735883421,0.1906967213114754,0.21054109744990873
-14.75,-53.75,p_solar_Brazil_BR1258,Brazil,154.3,0.18,2.37038007,0.2324910063752281,0.1921104280510018,0.21230071721311494
-15.25,-53.75,p_solar_Brazil_BR1259,Brazil,130.4,0.18,20.14125852,0.2350266393442618,0.1935249316939891,0.21427578551912546
-15.75,-53.75,p_solar_Brazil_BR1260,Brazil,157.0,0.18,22.80878375,0.2368701047358836,0.194391621129326,0.2156308629326048
-16.25,-53.75,p_solar_Brazil_BR1261,Brazil,166.5,0.18,2.832874452,0.237459016393442,0.194501252276867,0.2159801343351545
-16.75,-53.75,p_solar_Brazil_BR1262,Brazil,142.1,0.18,13.87599119,0.2393154599271403,0.1958304872495446,0.21757297358834243
-17.25,-53.75,p_solar_Brazil_BR1263,Brazil,158.2,0.19,14.12789684,0.2413066939890709,0.1973484744990892,0.21932758424408005
-17.75,-53.75,p_solar_Brazil_BR1264,Brazil,146.7,0.19,50.81448256,0.2396553961748637,0.1961384335154826,0.21789691484517315
-18.25,-53.75,p_solar_Brazil_BR1265,Brazil,163.5,0.19,99.01187799,0.2380739981785057,0.1947514799635701,0.2164127390710379
-18.75,-53.75,p_solar_Brazil_BR1266,Brazil,163.4,0.19,86.87049919,0.2390018214936248,0.1951737249544626,0.2170877732240437
-19.25,-53.75,p_solar_Brazil_BR1267,Brazil,160.9,0.19,39.08505664,0.2413622495446263,0.1963706739526411,0.2188664617486337
-19.75,-53.75,p_solar_Brazil_BR1268,Brazil,159.4,0.19,3.039857554,0.2432184653916215,0.1972795992714025,0.220249032331512
-20.25,-53.75,p_solar_Brazil_BR1269,Brazil,134.1,0.19,42.29953828,0.2451870446265936,0.1980563524590163,0.22162169854280495
-20.75,-53.75,p_solar_Brazil_BR1270,Brazil,144.8,0.19,43.81017399,0.2456364981785069,0.1978181921675774,0.22172734517304216
-21.25,-53.75,p_solar_Brazil_BR1271,Brazil,147.3,0.19,19.422825,0.243086748633879,0.196076844262295,0.219581796448087
-21.75,-53.75,p_solar_Brazil_BR1272,Brazil,154.7,0.19,4.501008683,0.2411064435336977,0.1946946721311475,0.2179005578324226
-22.25,-53.75,p_solar_Brazil_BR1273,Brazil,160.7,0.19,16.58812367,0.2415407559198538,0.1947361111111111,0.21813843351548245
-22.75,-53.75,p_solar_Brazil_BR1274,Brazil,141.2,0.19,38.28234868,0.2425733151183958,0.1951585837887067,0.21886594945355126
-23.25,-53.75,p_solar_Brazil_BR1275,Brazil,126.9,0.18,68.93896295,0.2437950819672131,0.1956230646630236,0.21970907331511835
-23.75,-53.75,p_solar_Brazil_BR1276,Brazil,154.5,0.18,18.75925463,0.2449625455373401,0.1960812841530054,0.22052191484517275
-31.75,-53.75,p_solar_Brazil_BR1290,Brazil,129.6,0.18,12.44558185,0.239896174863388,0.1916049635701275,0.21575056921675773
-13.25,-53.25,p_solar_Brazil_BR1322,Brazil,111.0,0.18,56.63490473,0.2258871812386158,0.1887479508196721,0.20731756602914395
-13.75,-53.25,p_solar_Brazil_BR1323,Brazil,160.1,0.18,1.374411119,0.2300548724954458,0.1906338797814207,0.21034437613843326
-14.25,-53.25,p_solar_Brazil_BR1324,Brazil,152.7,0.18,47.96877609,0.2307917805100188,0.190921106557377,0.21085644353369792
-14.75,-53.25,p_solar_Brazil_BR1325,Brazil,156.5,0.18,39.66162201,0.2319413706739524,0.1917292805100182,0.2118353255919853
-15.25,-53.25,p_solar_Brazil_BR1326,Brazil,157.5,0.18,32.58945755,0.2336493624772315,0.1925694444444444,0.21310940346083795
-15.75,-53.25,p_solar_Brazil_BR1327,Brazil,166.2,0.18,29.06091674,0.2349656193078325,0.1932634335154827,0.2141145264116576
-16.25,-53.25,p_solar_Brazil_BR1328,Brazil,161.9,0.18,9.941294923,0.2373776183970855,0.1946517531876138,0.21601468579234964
-16.75,-53.25,p_solar_Brazil_BR1329,Brazil,167.6,0.18,32.59942617,0.2396514116575587,0.1963316256830601,0.21799151867030941
-17.25,-53.25,p_solar_Brazil_BR1330,Brazil,152.1,0.19,14.07412149,0.2418621357012741,0.1979280510018214,0.21989509335154775
-17.75,-53.25,p_solar_Brazil_BR1331,Brazil,139.1,0.19,26.49042803,0.2432552367941709,0.1988616803278688,0.22105845856101985
-18.25,-53.25,p_solar_Brazil_BR1332,Brazil,133.0,0.19,76.99155222,0.2442488615664838,0.1990489526411657,0.22164890710382473
-18.75,-53.25,p_solar_Brazil_BR1333,Brazil,159.5,0.19,69.76157743,0.2449512750455372,0.1990829918032786,0.2220171334244079
-19.25,-53.25,p_solar_Brazil_BR1334,Brazil,150.8,0.19,23.3551578,0.2453852459016399,0.1990198087431694,0.22220252732240464
-19.75,-53.25,p_solar_Brazil_BR1335,Brazil,152.4,0.19,31.90607744,0.2457578551912558,0.1987542122040073,0.22225603369763153
-20.25,-53.25,p_solar_Brazil_BR1336,Brazil,134.0,0.19,79.00320256,0.2464061930783246,0.198668602003643,0.22253739754098378
-20.75,-53.25,p_solar_Brazil_BR1337,Brazil,144.4,0.19,91.94045756,0.2460670537340617,0.1982661657559198,0.22216660974499075
-21.25,-53.25,p_solar_Brazil_BR1338,Brazil,147.9,0.19,64.80141551,0.2439783697632058,0.1969312386156648,0.2204548041894353
-21.75,-53.25,p_solar_Brazil_BR1339,Brazil,150.2,0.19,26.14444443,0.2429678961748632,0.1959569672131147,0.21946243169398894
-22.25,-53.25,p_solar_Brazil_BR1340,Brazil,155.1,0.19,0.989364285,0.2430483834244076,0.1957693533697632,0.2194088683970854
-22.75,-53.25,p_solar_Brazil_BR1341,Brazil,139.9,0.19,32.46809965,0.2434717668488159,0.1960266393442623,0.21974920309653911
-23.25,-53.25,p_solar_Brazil_BR1342,Brazil,142.2,0.18,60.29441023,0.2448236566484516,0.1965474726775956,0.22068556466302358
-23.75,-53.25,p_solar_Brazil_BR1343,Brazil,149.8,0.18,6.076305592,0.2468739754098363,0.1972545537340619,0.2220642645719491
-31.75,-53.25,p_solar_Brazil_BR1359,Brazil,133.1,0.18,4.433870621,0.2373551912568305,0.1905471311475409,0.2139511612021857
-32.25,-53.25,p_solar_Brazil_BR1360,Brazil,124.2,0.18,46.06533443,0.2380434881602915,0.1908975409836065,0.214470514571949
-13.25,-52.75,p_solar_Brazil_BR1393,Brazil,109.1,0.18,45.654745,0.2253837659380685,0.1883693078324226,0.20687653688524554
-13.75,-52.75,p_solar_Brazil_BR1394,Brazil,167.0,0.18,7.253085418,0.228996129326047,0.1898592896174863,0.20942770947176664
-14.25,-52.75,p_solar_Brazil_BR1395,Brazil,157.1,0.18,60.06950702,0.2297583105646624,0.1902167577413479,0.20998753415300514
-14.75,-52.75,p_solar_Brazil_BR1396,Brazil,165.8,0.18,89.06758772,0.2313706739526404,0.1913152322404371,0.21134295309653875
-15.25,-52.75,p_solar_Brazil_BR1397,Brazil,163.7,0.18,85.44414649,0.2338380009107469,0.192713456284153,0.21327572859744998
-15.75,-52.75,p_solar_Brazil_BR1398,Brazil,164.9,0.18,63.99549559,0.2348106785063751,0.1933389116575592,0.21407479508196714
-16.25,-52.75,p_solar_Brazil_BR1399,Brazil,161.3,0.18,15.895709,0.2370388205828785,0.1948269581056466,0.21593288934426255
-16.75,-52.75,p_solar_Brazil_BR1400,Brazil,168.0,0.18,30.71949508,0.2396352459016396,0.1966031420765027,0.21811919398907115
-17.25,-52.75,p_solar_Brazil_BR1401,Brazil,148.3,0.19,13.45877622,0.2415403005464483,0.1982144808743169,0.2198773907103826
-17.75,-52.75,p_solar_Brazil_BR1402,Brazil,156.0,0.19,3.34407024,0.2435284608378872,0.1994921448087431,0.22151030282331516
-18.25,-52.75,p_solar_Brazil_BR1403,Brazil,138.3,0.19,40.46495437,0.2455303961748634,0.2001888661202185,0.22285963114754095
-18.75,-52.75,p_solar_Brazil_BR1404,Brazil,113.8,0.19,31.91431783,0.246741006375228,0.2005364298724954,0.2236387181238617
-19.25,-52.75,p_solar_Brazil_BR1405,Brazil,157.3,0.19,6.241309834,0.2462153916211301,0.1998003187613843,0.2230078551912572
-19.75,-52.75,p_solar_Brazil_BR1406,Brazil,137.9,0.19,49.91863355,0.2461454918032788,0.1991378642987249,0.22264167805100185
-20.25,-52.75,p_solar_Brazil_BR1407,Brazil,143.1,0.19,95.91766189,0.2464501366120215,0.1988919626593807,0.2226710496357011
-20.75,-52.75,p_solar_Brazil_BR1408,Brazil,141.7,0.19,115.8091066,0.2452252959927141,0.1981704234972677,0.2216978597449909
-21.25,-52.75,p_solar_Brazil_BR1409,Brazil,157.6,0.19,101.9211432,0.2430852686703095,0.1968219489981785,0.219953608834244
-21.75,-52.75,p_solar_Brazil_BR1410,Brazil,152.7,0.19,66.20492507,0.2425087659380691,0.1960916438979963,0.2193002049180327
-22.25,-52.75,p_solar_Brazil_BR1411,Brazil,123.7,0.19,16.59242421,0.243520719489982,0.1964096083788707,0.21996516393442633
-22.75,-52.75,p_solar_Brazil_BR1412,Brazil,142.5,0.19,20.98293592,0.2449813296903458,0.1971269353369763,0.22105413251366107
-23.25,-52.75,p_solar_Brazil_BR1413,Brazil,124.7,0.18,73.10268223,0.2459082422586525,0.1972826730418943,0.2215954576502734
-23.75,-52.75,p_solar_Brazil_BR1414,Brazil,119.3,0.18,51.36054263,0.2470927823315119,0.1976199908925318,0.22235638661202184
-31.75,-52.75,p_solar_Brazil_BR1430,Brazil,127.4,0.18,0.35766132,0.2355636384335149,0.1895920992714025,0.21257786885245872
-13.25,-52.25,p_solar_Brazil_BR1466,Brazil,138.0,0.18,30.69195988,0.224071721311475,0.1873099954462659,0.20569085837887044
-13.75,-52.25,p_solar_Brazil_BR1467,Brazil,164.1,0.18,23.29531543,0.2260461065573775,0.1880375683060109,0.2070418374316942
-14.25,-52.25,p_solar_Brazil_BR1468,Brazil,163.7,0.18,75.89188939,0.2269137067395263,0.1884310109289617,0.207672358834244
-14.75,-52.25,p_solar_Brazil_BR1469,Brazil,150.8,0.18,128.763236,0.2291547131147542,0.1897668488160291,0.20946078096539164
-15.25,-52.25,p_solar_Brazil_BR1470,Brazil,165.3,0.18,138.4889772,0.2328872950819671,0.1919836065573771,0.21243545081967208
-15.75,-52.25,p_solar_Brazil_BR1471,Brazil,162.9,0.18,83.49486264,0.2352068533697631,0.1934837204007286,0.21434528688524584
-16.25,-52.25,p_solar_Brazil_BR1472,Brazil,162.8,0.18,29.53379508,0.237620218579235,0.1951535746812386,0.2163868966302368
-16.75,-52.25,p_solar_Brazil_BR1473,Brazil,166.9,0.18,9.901128085,0.2400907331511839,0.1969343123861566,0.21851252276867025
-17.25,-52.25,p_solar_Brazil_BR1474,Brazil,152.0,0.18,20.79716859,0.2417240437158463,0.1984306693989071,0.2200773565573767
-17.75,-52.25,p_solar_Brazil_BR1475,Brazil,134.5,0.19,13.45152252,0.2430846994535517,0.1992939435336976,0.22118932149362464
-18.25,-52.25,p_solar_Brazil_BR1476,Brazil,151.4,0.19,5.719596941,0.2447679872495442,0.1997492030965391,0.22225859517304164
-18.75,-52.25,p_solar_Brazil_BR1477,Brazil,157.3,0.19,17.09484634,0.2465184426229504,0.200309198542805,0.22341382058287768
-19.25,-52.25,p_solar_Brazil_BR1478,Brazil,162.8,0.19,16.70992791,0.2468122723132967,0.2000371129326047,0.2234246926229507
-19.75,-52.25,p_solar_Brazil_BR1479,Brazil,149.3,0.19,63.54665364,0.2466967213114754,0.1995221994535519,0.22310946038251367
-20.25,-52.25,p_solar_Brazil_BR1480,Brazil,140.1,0.19,87.18693085,0.2460081967213116,0.1988078324225865,0.22240801457194906
-20.75,-52.25,p_solar_Brazil_BR1481,Brazil,130.5,0.19,63.84395137,0.2442999772313301,0.1978385701275045,0.2210692736794173
-21.25,-52.25,p_solar_Brazil_BR1482,Brazil,132.1,0.19,63.80255454,0.242721083788707,0.1968229735883424,0.2197720286885247
-21.75,-52.25,p_solar_Brazil_BR1483,Brazil,109.3,0.19,49.96317291,0.2430564663023676,0.1966292122040072,0.2198428392531874
-22.25,-52.25,p_solar_Brazil_BR1484,Brazil,144.5,0.19,7.330394972,0.2449663023679418,0.1974808743169399,0.22122358834244085
-22.75,-52.25,p_solar_Brazil_BR1485,Brazil,129.1,0.19,34.58482118,0.2470117258652098,0.1984535519125683,0.22273263888888906
