horizon,variable,value,pol,month
203506,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.938462109069749,True,31
203509,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0015712570609205,True,32
203510,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.5712964793031652,True,33
203511,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.2007423182086232,True,34
203512,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.1804116609243245,True,35
204001,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,5.137055812313015,True,36
204002,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.3355400550841352,True,37
204003,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,14.653646190548494,True,39
204005,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.153833137930181,True,40
204006,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.1326703713541383,True,41
204007,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.298239641920837,True,43
204009,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.3589236775270819,True,44
204010,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,3.437154100373605,True,45
204011,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,3.96842909373798,True,46
204012,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,3.966527294908204,True,47
204501,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,10.918992864356971,True,48
204502,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,6.113106327244756,True,49
204503,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.9894985250597252,True,50
204504,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,23.14722567486918,True,51
204505,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,14.381331740964432,True,52
204506,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,11.455191073344718,True,53
204507,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.929978927144161,True,54
204508,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,11.481745639315886,True,55
204509,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.473248412777841,True,56
204510,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,10.228703169123133,True,57
204511,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,10.199340729411553,True,58
204512,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,10.370478333806837,True,59
205001,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,23.206459378550633,True,60
205002,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,17.013666475317095,True,61
205003,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,3.103266006625991,True,62
205004,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,30.30901577894875,True,63
205005,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,24.539436848597088,True,64
205006,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,21.59411888882985,True,65
205007,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.579091823805139,True,66
205008,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,25.984059673460013,True,67
205009,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,12.762793992567897,True,68
205010,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,20.008485345663583,True,69
205011,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,18.728351599910695,True,70
205012,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,21.21742512857571,True,71
202501,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re15_c2p1_tnt1,0.0102885655770329,False,49
204503,prm15_fix_wcost_re15_c2p1_tnt1,0.0165333932609337,False,50
204504,prm15_fix_wcost_re15_c2p1_tnt1,0.1499026368383822,False,51
204505,prm15_fix_wcost_re15_c2p1_tnt1,0.164389036335455,False,52
204506,prm15_fix_wcost_re15_c2p1_tnt1,0.0974668540125007,False,53
204507,prm15_fix_wcost_re15_c2p1_tnt1,0.0468638556270632,False,54
204508,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re15_c2p1_tnt1,0.0311818133507039,False,56
204510,prm15_fix_wcost_re15_c2p1_tnt1,0.064864039072295,False,57
204511,prm15_fix_wcost_re15_c2p1_tnt1,0.0979872749619837,False,58
204512,prm15_fix_wcost_re15_c2p1_tnt1,0.07487566655402,False,59
205001,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re15_c2p1_tnt1,0.0317041898448945,False,61
205003,prm15_fix_wcost_re15_c2p1_tnt1,0.0752843580000445,False,62
205004,prm15_fix_wcost_re15_c2p1_tnt1,1.288816253234913,False,63
205005,prm15_fix_wcost_re15_c2p1_tnt1,1.9707038666067445,False,64
205006,prm15_fix_wcost_re15_c2p1_tnt1,1.3338776572161852,False,65
205007,prm15_fix_wcost_re15_c2p1_tnt1,0.6028204986808771,False,66
205008,prm15_fix_wcost_re15_c2p1_tnt1,0.1483208982873294,False,67
205009,prm15_fix_wcost_re15_c2p1_tnt1,0.4589618086242809,False,68
205010,prm15_fix_wcost_re15_c2p1_tnt1,0.3796375060696253,False,69
205011,prm15_fix_wcost_re15_c2p1_tnt1,0.8468416070426047,False,70
205012,prm15_fix_wcost_re15_c2p1_tnt1,0.8203751565955069,False,71
202501,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.003395806,True,3
202505,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.5306033927369436,True,24
203502,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0826378116543779,True,25
203503,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.7560213362946706,True,27
203505,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.5501918860268602,True,28
203506,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.7474209866773652,True,31
203509,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.4983866078569615,True,33
203511,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.3559353175992163,True,34
203512,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.4030295275456328,True,35
204001,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,2.1152938004961115,True,36
204002,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.9435861939677728,True,37
204003,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,2.187654232834097,True,39
204005,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1.6790428004151916,True,40
204006,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0940877699814863,True,41
204007,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,2.491183550468983,True,43
204009,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.43617333754014626,True,44
204010,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1.8243379726109339,True,45
204011,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1.646944106937171,True,46
204012,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1.5189469001365963,True,47
204501,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,7.1009622343009795,True,48
204502,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,4.0929096698324985,True,49
204503,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.9541594403487927,True,50
204504,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,6.654123438095379,True,51
204505,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,6.927102800654323,True,52
204506,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,4.352404214577669,True,53
204507,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,2.367479565818669,True,54
204508,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,8.796885795843991,True,55
204509,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,3.99091922533659,True,56
204510,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,7.2843667728213655,True,57
204511,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,6.9834173768308965,True,58
204512,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,7.125941067202104,True,59
205001,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,18.547889333624042,True,60
205002,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,11.142908655552336,True,61
205003,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,3.118381638930713,True,62
205004,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,16.834450965037163,True,63
205005,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,18.557052718704053,True,64
205006,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,12.645331912443908,True,65
205007,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,6.249497779935132,True,66
205008,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,22.643526596787623,True,67
205009,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,10.928874421882504,True,68
205010,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,18.19006671599372,True,69
205011,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,17.08124940773024,True,70
205012,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,18.38975190626426,True,71
202501,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re16_c2p1_tnt1,0.018729694,False,3
202505,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re16_c2p1_tnt1,0.0157658866995283,False,39
204005,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re16_c2p1_tnt1,0.001381280715483,False,45
204011,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re16_c2p1_tnt1,0.0149595603410482,False,48
204502,prm15_fix_wcost_re16_c2p1_tnt1,0.1728282568776231,False,49
204503,prm15_fix_wcost_re16_c2p1_tnt1,0.1260326004379755,False,50
204504,prm15_fix_wcost_re16_c2p1_tnt1,0.7146565693304879,False,51
204505,prm15_fix_wcost_re16_c2p1_tnt1,0.5946129052929793,False,52
204506,prm15_fix_wcost_re16_c2p1_tnt1,0.6092563301525666,False,53
204507,prm15_fix_wcost_re16_c2p1_tnt1,0.3380304444623427,False,54
204508,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re16_c2p1_tnt1,0.2442366729035319,False,56
204510,prm15_fix_wcost_re16_c2p1_tnt1,0.4446677161797394,False,57
204511,prm15_fix_wcost_re16_c2p1_tnt1,0.4756157304161333,False,58
204512,prm15_fix_wcost_re16_c2p1_tnt1,0.4310143706325353,False,59
205001,prm15_fix_wcost_re16_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re16_c2p1_tnt1,0.4957670820469096,False,61
205003,prm15_fix_wcost_re16_c2p1_tnt1,0.3483271176896402,False,62
205004,prm15_fix_wcost_re16_c2p1_tnt1,2.5159336970634234,False,63
205005,prm15_fix_wcost_re16_c2p1_tnt1,2.9896507964333825,False,64
205006,prm15_fix_wcost_re16_c2p1_tnt1,2.3382737032887206,False,65
205007,prm15_fix_wcost_re16_c2p1_tnt1,1.432322894152661,False,66
205008,prm15_fix_wcost_re16_c2p1_tnt1,1.3596591317180673,False,67
205009,prm15_fix_wcost_re16_c2p1_tnt1,1.1391619684977692,False,68
205010,prm15_fix_wcost_re16_c2p1_tnt1,1.3005445078510942,False,69
205011,prm15_fix_wcost_re16_c2p1_tnt1,1.6993395267900515,False,70
205012,prm15_fix_wcost_re16_c2p1_tnt1,1.6368271060334663,False,71
202501,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.71083165724001,True,3
202505,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.5053246442489803,True,15
203005,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.2996988637309363,True,24
203502,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.1094272581943208,True,25
203503,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,8.470236543865235,True,27
203505,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.103665447721988,True,28
203506,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.9836441413725192,True,31
203509,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.5988710260068877,True,33
203511,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1.2334437247982115,True,34
203512,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1.1725294150110288,True,35
204001,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,4.83053144015041,True,36
204002,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1.1243543890860785,True,37
204003,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,14.25528683605397,True,39
204005,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,4.375346246472546,True,40
204006,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.9491268506283097,True,41
204007,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,4.008146830233956,True,43
204009,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.2959253909678451,True,44
204010,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,3.16229408091241,True,45
204011,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,3.6241068762115747,True,46
204012,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,3.6381565391871398,True,47
204501,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,10.816507959461509,True,48
204502,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,6.0073144999402395,True,49
204503,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.951060178924077,True,50
204504,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,22.580662315389063,True,51
204505,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,13.957284200885022,True,52
204506,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,11.237224055667417,True,53
204507,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.801299737001159,True,54
204508,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,11.300779013186212,True,55
204509,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,4.339388633150258,True,56
204510,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,10.043379303086663,True,57
204511,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,10.067651545553723,True,58
204512,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,10.312285070482485,True,59
205001,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,23.629351101866234,True,60
205002,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,15.57623937557167,True,61
205003,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.9072801893771043,True,62
205004,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,33.11883455329331,True,63
205005,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,28.180729292794574,True,64
205006,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,25.121474359447564,True,65
205007,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,7.313312214103614,True,66
205008,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,27.358521728888096,True,67
205009,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,14.402314622759807,True,68
205010,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,21.48634171996389,True,69
205011,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,20.221813332615508,True,70
205012,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,24.31671833157601,True,71
202501,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,2
